ctuniq,boroCT2000,ctrdlong,ctrdlat,popdens,povrate,unemp,busdens,subdens,subacc,intdens,landind,nonres,resid,ptrans,pwalk,propoa,propnonw,borocodenum,precpop,precinct,offpcap
BX011000,2011000,-73.832326,40.819113,148.7630413,0.345013477,0,3.207828384,0,0,12.83131354,0.439236475,0.874420728,0.125579272,0,0.342857143,0.568733154,0.326145553,2,397,45,0.017353709
BX050200,2050200,-73.812791,40.886671,1600.467588,0.066176471,0.082914573,9.806786689,0,0,58.84072013,0.988400816,0.446150246,0.553849754,0.252054795,0.038356164,0.176470588,0.176470588,2,854,45,0.017353709
BX050400,2050400,-73.799811,40.866664,0,,,0.551891837,0,0,0.827837755,0,1,0,,,,,2,5,45,0.017353709
BX046201,2046201,-73.827998,40.874444,12029.20404,0.085007534,0.081503866,24.03584382,0,0,43.16641339,0.990062039,0.450155338,0.549844662,0.477643084,0.078298887,0.20650002,0.71965094,2,24523,45,0.017353709
BX051600,2051600,-73.784241,40.849346,2834.870665,0.040213286,0.025070764,13.17085929,0,0,43.90286429,0.944411549,0.382113984,0.617886016,0.155963303,0.06088407,0.167699115,0.115044248,2,4520,45,0.017353709
BX014400,2014400,-73.821499,40.820143,16329.30871,0.358274167,0.160856269,29.59280303,0,0,65.10416667,0.110707168,0.02848838,0.97151162,0.53601859,0.030983734,0.090793766,0.718557448,2,5518,45,0.017353709
BX027400,2027400,-73.821501,40.841338,6891.596782,0.069505095,0.054082715,19.48384059,0,0,77.12353567,0.36529109,0.101656897,0.898343103,0.212855935,0.025937412,0.211685711,0.031099069,2,8489,45,0.017353709
BX027600,2027600,-73.825943,40.85412,0,,,4.005781678,2.002890839,1,17.35838727,0.833523879,0.704007427,0.295992573,,,,,2,7,45,0.017353709
BX028400,2028400,-73.835966,40.848559,766.4586413,0.556962025,0,10.34484056,0,0,31.03452167,0.001714353,0.999571228,0.000428772,1,0,0.14601227,0.73006135,2,820,45,0.017353709
BX016600,2016600,-73.829453,40.828279,6387.701127,0.117647059,0.073958333,8.738305235,0,0,61.16813664,0.806413798,0.28000784,0.71999216,0.274764151,0.037735849,0.192886457,0.214774282,2,2249,45,0.017353709
BX020400,2020400,-73.850598,40.840427,22477.51469,0.157033426,0.078838174,7.793867785,0,0,171.4650913,0.892702429,0.33621846,0.66378154,0.511353315,0.113533152,0.088072122,0.569348128,2,2884,45,0.017353709
BX020601,2020601,-73.850222,40.836653,15478.59606,0.21173913,0.110998991,20.00680231,6.668934104,1,93.36507746,0.700837973,0.226521469,0.773478531,0.546712803,0.094579008,0.134855666,0.574752262,2,2375,45,0.017353709
BX021701,2021701,-73.912788,40.847771,29060.80273,0.482868526,0.327777778,28.7673755,11.5069502,1,97.80907668,0.898873125,0.340997739,0.659002261,0.617523168,0.075821399,0.041377945,0.875272223,2,5051,46,0.022525116
BX024900,2024900,-73.91294,40.857581,907.3464408,0.540540541,0.245283019,12.26143839,0,0,30.65359597,0,1,0,0.35,0.2,0,0.594594595,2,144,46,0.022525116
BX023100,2023100,-73.902559,40.845376,12124.93342,0.543624161,0.419019317,29.59105167,0,0,110.9664438,0.793479183,0.727222808,0.272777192,0.664723032,0,0.044539353,0.859060403,2,1611,46,0.022525116
BX024500,2024500,-73.914522,40.855162,41838.54437,0.4182145,0.181982634,39.19301581,0,0,73.48690463,0.481193683,0.139858945,0.860141055,0.634067952,0.051423324,0.042388759,0.827166276,2,8540,46,0.022525116
BX023900,2023900,-73.903403,40.858082,46313.09114,0.476006962,0.239285714,51.49713619,22.88761608,1,114.4380804,0.859713214,0.312725612,0.687274388,0.725186766,0.043223052,0.046207067,0.80219916,2,8094,46,0.022525116
BX021501,2021501,-73.918064,40.849174,44350.42848,0.493979201,0.181303116,24.03817262,0,0,168.2672083,0.718620013,0.234773688,0.765226312,0.626157407,0.099537037,0.02601626,0.845799458,2,3690,46,0.022525116
BX021301,2021301,-73.919674,40.845105,23379.61522,0.486579491,0.184724689,31.13131187,0,0,124.5252475,0.612914838,0.188919158,0.811080843,0.47972973,0.207207207,0.039946738,0.806258322,2,1464,46,0.022525116
BX005302,2005302,-73.918782,40.854896,16013.41391,0.411237016,0.277777778,0,0,0,33.75983255,0.84298005,0.301871286,0.698128714,0.757446809,0.040425532,0.063246662,0.891075193,2,4161,46,0.022525116
BX038300,2038300,-73.895914,40.857154,42704.4467,0.447363124,0.243742551,37.85855204,4.206505782,1,130.4016792,0.857748007,0.311418457,0.688581543,0.626840555,0.08708456,0.042553192,0.829590229,2,10152,46,0.022525116
BX038100,2038100,-73.901382,40.852331,40406.9407,0.435426155,0.154679376,19.57700615,6.525668718,1,91.35936205,0.496206852,0.145108063,0.854891937,0.663834307,0.12692512,0.063630491,0.810239018,2,6192,46,0.022525116
BX037900,2037900,-73.899397,40.851166,24651.43376,0.418500408,0.251739405,44.43478948,0,0,98.74397662,0.996149521,0.468973884,0.531026116,0.627433628,0.073451327,0.043260565,0.863408772,2,5057,46,0.022525116
BX022901,2022901,-73.906787,40.846152,44130.42849,0.37366431,0.184071516,14.48561578,14.48561578,1,195.5558131,0.819779807,0.287738255,0.712261745,0.556074766,0.066458982,0.05284753,0.859182669,2,6093,46,0.022525116
BX023301,2023301,-73.908443,40.8496,40249.88333,0.343730761,0.141227594,49.12516273,0,0,139.1879611,0.951849915,0.390284362,0.609715638,0.854595336,0.028806584,0.041497152,0.861472742,2,4916,46,0.022525116
BX023502,2023502,-73.903178,40.852102,55298.06275,0.359882583,0.155,74.75597514,21.35885004,1,266.9856255,0.547732067,0.163745657,0.836254343,0.710359408,0.083861875,0.103321746,0.81614523,2,5178,46,0.022525116
BX023501,2023501,-73.904905,40.851779,65750.19404,0.314874142,0.134718499,74.63132127,44.77879276,1,417.9353991,0.798830271,0.275740257,0.724259743,0.736378205,0.061698718,0.053575482,0.812258797,2,4405,46,0.022525116
BX025100,2025100,-73.906455,40.856829,31473.70317,0.320606061,0.128090799,23.70364752,0,0,118.5182376,0.784100723,0.267675186,0.732324814,0.710344828,0.068472906,0.046844404,0.807953005,2,6639,46,0.022525116
BX023302,2023302,-73.904344,40.848761,48958.21633,0.345145491,0.145912911,42.12063349,0,0,154.4423228,0.693842457,0.223342476,0.776657524,0.580849142,0.196928636,0.041583023,0.882993978,2,3545,46,0.022525116
BX023702,2023702,-73.896959,40.860881,27038.16345,0.608077786,0.199346405,39.24261748,58.86392622,1,235.4557049,0.758576769,0.74567419,0.25432581,0.81092437,0.033613445,0.021770682,0.723512337,2,1212,46,0.022525116
BX024100,2024100,-73.906331,40.852916,43455.10005,0.397335155,0.208067941,43.78347612,14.59449204,1,65.67521417,0.845858212,0.303695525,0.696304475,0.683448276,0.046206897,0.051049538,0.810915197,2,5955,46,0.022525116
BX023701,2023701,-73.900224,40.859783,50149.85711,0.469163253,0.229395604,29.04207616,23.23366093,1,139.4019656,0.852592397,0.308031511,0.691968489,0.674352941,0.112470588,0.043317118,0.788973824,2,8634,46,0.022525116
BX039902,2039902,-73.894899,40.860436,40316.35332,0.460368944,0.240522876,24.38489112,0,0,89.41126745,0.994955986,0.464489389,0.535510611,0.694063927,0.087671233,0.074596774,0.81391129,2,4960,46,0.022525116
BX020500,2020500,-73.919955,40.85068,39181.60161,0.361514467,0.184094256,50.50802657,0,0,84.18004428,0.46065501,0.132799445,0.867200555,0.597507331,0.023093842,0.077774197,0.882264475,2,9309,46,0.022525116
BX024300,2024300,-73.910972,40.852699,35786.37792,0.396810507,0.214899714,60.15640666,13.36809037,1,66.84045184,0.589475256,0.179638976,0.820361024,0.590490798,0.042944785,0.036421367,0.821815465,2,5415,46,0.022525116
BX022701,2022701,-73.911352,40.846764,23799.94118,0.429415627,0.162357808,54.17872788,30.95927308,1,139.3167288,0.479442331,0.139251587,0.860748413,0.696236559,0.063172043,0.039349594,0.837723577,2,3036,46,0.022525116
BX021502,2021502,-73.916671,40.84796,40414.84401,0.485833077,0.232513266,36.05249243,0,0,132.1924722,0.626328926,0.194356796,0.805643205,0.59125964,0.095758355,0.04014273,0.858757062,2,6726,46,0.022525116
BX024700,2024700,-73.91627,40.856864,39242.19064,0.166756611,0.046568628,21.12066234,0,0,42.24132469,0.347566198,0.096133128,0.903866872,0.658108108,0.024324324,0.075888052,0.880516685,2,1807,46,0.022525116
BX037600,2037600,-73.869329,40.874243,19725.21666,0.364381199,0.184679958,8.45487212,0,0,67.63897696,0.779702171,0.265320523,0.734679478,0.513661202,0.042349727,0.072010287,0.799399914,2,2116,47,0.020663587
BX039400,2039400,-73.86279,40.88643,29839.44462,0.223431953,0.099535843,6.700975662,6.700975662,1,46.90682963,0.695747387,0.224204508,0.775795492,0.653310105,0.027874565,0.116775208,0.857174938,2,4453,47,0.020663587
BX038800,2038800,-73.853911,40.878712,16972.63372,0.169089518,0.152296535,12.88734527,0,0,38.66203581,0.156204443,0.040708274,0.959291726,0.471789883,0.023346304,0.107061503,0.963933182,2,2374,47,0.020663587
BX040600,2040600,-73.85832,40.888327,15476.1959,0.253982301,0.105919003,22.77250721,4.554501442,1,45.54501442,0.792211261,0.27208075,0.72791925,0.529202279,0.036324786,0.091818717,0.968510889,2,3398,47,0.020663587
BX038200,2038200,-73.854704,40.877378,17802.16472,0.175472426,0.144265233,13.68344713,0,0,109.4675771,0.238475854,0.063673246,0.936326754,0.552828175,0.045891142,0.112990008,0.936202921,2,2566,47,0.020663587
BX037400,2037400,-73.866154,40.874678,20537.03261,0.286906475,0.195077484,35.01625338,5.83604223,1,105.0487601,0.81992098,0.287821408,0.712178592,0.70990566,0,0.094060813,0.829497016,2,3519,47,0.020663587
BX040800,2040800,-73.861337,40.890127,33313.13852,0.314399601,0.097271649,16.5984746,8.2992373,1,99.5908476,0.46820495,0.135378604,0.864621396,0.55781866,0.053219448,0.04982561,0.885899352,2,4014,47,0.020663587
BX039200,2039200,-73.865104,40.882928,16305.95005,0.200626959,0.123822342,10.16580427,10.16580427,1,91.49223841,0.889172474,0.333546158,0.666453842,0.65664557,0.025316456,0.055486284,0.923316708,2,1607,47,0.020663587
BX037800,2037800,-73.866074,40.878673,21663.19379,0.226851852,0.118245889,30.3087706,15.1543853,1,128.8122751,0.570762426,0.172418875,0.827581125,0.606648199,0.039704525,0.08324589,0.824763904,2,2795,47,0.020663587
BX038000,2038000,-73.862301,40.87794,17967.21007,0.23494443,0.144107351,37.10317,0,0,106.6716138,0.780678863,0.265841327,0.734158673,0.601551481,0.03596615,0.107124419,0.950438823,2,3910,47,0.020663587
BX039800,2039800,-73.851973,40.882198,13464.36435,0.133769538,0.131410256,9.763861021,0,0,48.81930511,0.507766995,0.149203405,0.850796595,0.461610487,0.046816479,0.138506164,0.972081218,2,2771,47,0.020663587
BX044600,2044600,-73.841604,40.901213,5776.28695,0.071278826,0.05942623,30.27404062,0,0,48.43846499,0.628932374,0.195423398,0.804576602,0.360619469,0.017699115,0.090146751,0.926624738,2,947,47,0.020663587
BX040400,2040400,-73.852614,40.886511,13781.65979,0.22907489,0.087608524,9.218501533,0,0,50.70175843,0.932452045,0.370050053,0.629949948,0.436619718,0.037852113,0.152508361,0.953177258,2,2904,47,0.020663587
BX035600,2035600,-73.838052,40.867794,5015.001707,0.123595506,0.050649351,22.92281125,0,0,68.76843376,0.961688736,0.597866317,0.402133684,0.463143255,0.020862309,0.163026917,0.822244794,2,2020,47,0.020663587
BX036800,2036800,-73.855881,40.875445,9521.665195,0.184816428,0.091149273,35.55071013,0,0,82.95165696,0.919618578,0.358241912,0.641758088,0.457431457,0.051948052,0.13130056,0.91661481,2,1569,47,0.020663587
BX036400,2036400,-73.848504,40.872695,13813.81089,0.066525124,0.082467083,29.24589461,0,0,102.3606311,0.838085081,0.298806735,0.701193265,0.537242472,0.015847861,0.133027523,0.989414256,2,2699,47,0.020663587
BX037200,2037200,-73.863308,40.873109,12042.59677,0.250929368,0.098214286,11.19200443,0,0,123.1120488,0.931616343,0.630751345,0.369248655,0.459537572,0.036127168,0.204460967,0.773698885,2,2182,47,0.020663587
BX044901,2044901,-73.873626,40.897825,12247.50656,0.083165323,0.005586592,12.29052339,0,0,92.17892544,0.223947867,0.059530894,0.940469106,0.453941121,0.005698006,0.21224285,0.081786252,2,1973,47,0.020663587
BX044902,2044902,-73.86906,40.898958,12161.3328,0.109063745,0.070383912,23.83406722,0,0,65.54368487,0.393291258,0.110542447,0.889457553,0.427579365,0.050595238,0.153846154,0.008819206,2,1992,47,0.020663587
BX043200,2043200,-73.8544,40.89596,16395.50302,0.195245518,0.116258741,25.13683867,6.284209666,1,106.8315643,0.842854641,0.301792181,0.69820782,0.50513347,0.059548255,0.087006516,0.801073208,2,2772,47,0.020663587
BX046000,2046000,-73.842168,40.88101,9859.893286,0.229935795,0.084848485,32.31574639,0,0,46.67830034,0.999620152,0.490255152,0.509744848,0.555446516,0.015701668,0.153313911,0.882010197,2,2693,47,0.020663587
BX048400,2048400,-73.83301,40.885481,5516.378609,0.129032258,0.094990548,18.86685659,1.451296661,1,71.11353639,0.97573111,0.577892378,0.422107622,0.487625066,0.043707214,0.076032623,0.923178111,2,3758,47,0.020663587
BX041000,2041000,-73.861237,40.897645,0,,,23.53218026,0,0,47.06436051,0.057161374,0.985499389,0.014500611,,,,,2,23,47,0.020663587
BX046202,2046202,-73.833384,40.8798,7847.228278,0.178115502,0.08768853,8.612680234,2.153170058,1,73.20778199,0.997472917,0.525135052,0.474864948,0.457535387,0.054121565,0.179174098,0.816435725,2,7289,47,0.020663587
BX043800,2043800,-73.845803,40.899978,15782.22483,0.128557409,0.071777004,20.55646347,0,0,56.53027453,0.264512936,0.071197288,0.928802712,0.410436137,0,0.125040703,0.872679909,2,2990,47,0.020663587
BX037000,2037000,-73.858398,40.873822,12967.44754,0.211753278,0.088675214,24.90148351,0,0,80.92982139,0.524911702,0.155366754,0.844633247,0.44549763,0.010663507,0.114258281,0.891982717,2,2210,47,0.020663587
BX045400,2045400,-73.83233,40.890677,5750.78959,0.117824773,0.061452514,5.716490646,0,0,51.44841582,0.995989279,0.468334874,0.531665126,0.372430472,0.051995163,0.102385686,0.839960239,2,2029,47,0.020663587
BX041800,2041800,-73.857137,40.896851,19821.14255,0.145950506,0.08518754,22.24595124,0,0,55.61487809,0.751957668,0.250980758,0.749019242,0.56372549,0.027310924,0.077160494,0.805274972,2,3564,47,0.020663587
BX042600,2042600,-73.843027,40.889408,12840.43527,0.119595645,0.101486749,13.89227927,0,0,55.56911707,0.409775463,0.115869639,0.884130361,0.432677761,0.047276853,0.108191654,0.936321484,2,6470,47,0.020663587
BX044200,2044200,-73.845528,40.903555,15309.24186,0.162169312,0.101984565,12.06719012,4.022396705,1,108.604711,0.300269512,0.081750527,0.918249474,0.604519774,0.021971124,0.092222806,0.882553862,2,3715,47,0.020663587
BX042400,2042400,-73.848169,40.888414,14349.07532,0.117077465,0.08161512,17.10259275,0,0,57.00864251,0.803947266,0.278610787,0.721389213,0.431332655,0.014242116,0.178784267,0.937624156,2,2570,47,0.020663587
BX039600,2039600,-73.86027,40.884827,14594.94195,0.32675372,0.175474255,17.60547883,0,0,52.81643648,0.689691968,0.221473506,0.778526494,0.526361279,0.034572169,0.134197829,0.962002413,2,3400,47,0.020663587
BX044800,2044800,-73.841625,40.896586,11053.74885,0.094318182,0.039387309,6.280539122,0,0,87.9275477,0.02252719,0.005663877,0.994336123,0.478773585,0,0.088636364,0.942613636,2,1836,47,0.020663587
BX045101,2045101,-73.86432,40.89814,12839.71599,0.044307347,0.038293217,28.80474702,0,0,72.01186756,0.79009305,0.270921984,0.729078016,0.455594002,0.071510957,0.247896803,0.06057207,2,1800,47,0.020663587
BX045800,2045800,-73.845038,40.885734,29884.03575,0.528506034,0.192326856,20.3875261,0,0,44.85255741,0.475444757,0.137869069,0.862130931,0.633928571,0.089285714,0.060581253,0.820848683,2,7329,47,0.020663587
BX043600,2043600,-73.849354,40.896978,14388.7621,0.109251101,0.099384345,12.64390343,0,0,69.54146884,0.252298844,0.067651427,0.932348573,0.514084507,0.020120724,0.074253076,0.844463972,2,2334,47,0.020663587
BX043000,2043000,-73.851225,40.894233,14820.9999,0.084674823,0.090852905,4.744238123,0,0,80.65204809,0.187104213,0.049196332,0.950803668,0.55,0.029166667,0.091229193,0.816581306,2,2961,47,0.020663587
BX044000,2044000,-73.851704,40.900628,4977.370522,0.173572228,0.148571429,11.14752636,5.573763182,1,72.45892137,0.962875396,0.59633873,0.40366127,0.456375839,0.10738255,0.1075028,0.77043673,2,984,47,0.020663587
BX042800,2042800,-73.845302,40.893743,13502.285,0.046153846,0.035159444,23.74028132,0,0,53.41563298,0.4973919,0.145525706,0.854474294,0.407407407,0.017592593,0.097582418,0.906373626,2,2239,47,0.020663587
BX042200,2042200,-73.854971,40.891711,15975.40071,0.224926254,0.058362369,23.56253792,5.89063448,1,70.68761376,0.684802621,0.21928779,0.78071221,0.483474976,0.050991501,0.159292035,0.824115044,2,2694,47,0.020663587
BX042000,2042000,-73.859288,40.892729,26326.76323,0.250869061,0.136884693,34.75021545,6.95004309,1,69.5004309,0.938579086,0.623916216,0.376083784,0.510825982,0.102646351,0.113516368,0.817317846,2,3788,47,0.020663587
BX039000,2039000,-73.861804,40.881928,14753.42419,0.175068386,0.160762943,17.13521973,5.71173991,1,45.69391928,0.925466925,0.363496268,0.636503732,0.416204218,0.034406215,0.111498258,0.93844367,2,2580,47,0.020663587
BX038600,2038600,-73.848606,40.879304,17613.00836,0.187429696,0.139521308,29.67234315,0,0,93.96241998,0.5463829,0.163244488,0.836755512,0.535538353,0.032019704,0.092517198,0.962375404,2,7123,47,0.020663587
BX045102,2045102,-73.86459,40.901434,12676.99363,0.086798337,0.045592705,19.76662208,0,0,65.88874027,0.616641714,0.190420331,0.809579669,0.367631297,0.041800643,0.25,0.100831601,2,1943,47,0.020663587
BX041400,2041400,-73.853908,40.903892,8922.612272,0.201959608,0.152436485,7.081438311,3.540719156,1,58.42186607,0.997050239,0.472844148,0.527155852,0.444163719,0.051035877,0.071428571,0.814087302,2,5040,47,0.020663587
BX035800,2035800,-73.842485,40.874463,10559.33808,0.095078626,0.071970847,16.7923549,0,0,83.96177449,0.518983414,0.153223204,0.846776796,0.443208628,0.027300303,0.134162209,0.930750325,2,6917,47,0.020663587
BX035900,2035900,-73.883653,40.840797,10463.44564,0.300503235,0.167441861,37.61123523,0,0,173.0116821,0.973989139,0.580639415,0.419360585,0.646616541,0.086466165,0.053918045,0.765636233,2,1346,48,0.03041665
BX006000,2006000,-73.875135,40.83913,11860.94516,0.171296296,0.051724138,43.68672251,0,0,87.37344503,0.984143613,0.437038926,0.562961074,0.579365079,0.145502646,0.046040516,0.64825046,2,1081,48,0.03041665
BX038700,2038700,-73.889005,40.858729,16633.91577,0.440308087,0.125730994,42.48765203,0,0,84.97530405,0.843239141,0.697965186,0.302034814,0.52004717,0.25,0.095146871,0.601851852,2,3392,48,0.03041665
BX016500,2016500,-73.901361,40.843404,7984.809387,0.445884146,0.163522013,18.25794829,0,0,91.28974147,0.684045915,0.781048966,0.218951034,0.713554987,0,0.042682927,0.857469512,2,1243,48,0.03041665
BX037501,2037501,-73.898438,40.845268,1926.256238,0.496062992,0.075268817,15.16737195,0,0,111.2273943,0.710606939,0.768976328,0.231023672,0.4,0.425,0.028871391,0.556430446,2,415,48,0.03041665
BX038500,2038500,-73.892205,40.857179,20409.28871,0.450832073,0.169014085,25.06667736,0,0,140.3733932,0.905581249,0.346361828,0.653638172,0.641488162,0.069898534,0.060918693,0.758044707,2,4071,48,0.03041665
BX037100,2037100,-73.887236,40.84715,21377.07067,0.380255517,0.21540559,34.75946451,0,0,64.55329123,0.830818543,0.294341632,0.705658368,0.470484582,0.082819383,0.085714286,0.824390244,2,4305,48,0.03041665
BX037300,2037300,-73.890237,40.848356,26375.90751,0.396146045,0.228901032,37.45057861,0,0,117.7018185,0.64032948,0.200137315,0.799862685,0.623786408,0.083333333,0.055172414,0.869979716,2,4900,48,0.03041665
BX036100,2036100,-73.879722,40.842811,39012.48673,0.490697298,0.149128082,62.09213231,31.04606615,1,93.13819846,0.311790008,0.085207886,0.914792114,0.683225342,0.037437005,0.104727041,0.766831132,2,6283,48,0.03041665
