"","CTLabel","BoroCode","BoroName","CT2000","BoroCT2000","CDEligibil","NTACode","NTANAme","PUMA","Shape_Leng","Shape_Area","id","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","avg_er_charges_tot","avg_charges_tot","avgChronCond","ctrdlong","ctrdlat"
"74","148.01","1","Manhattan","014801","1014801","I","MN40","Upper East Side-Carnegie Hill","3805",3135.95124579,559216.030175,"73",NA,56723.13753,0.029763941,0.027627302,38.81158914,77.62317828,1,116.4347674,0.918064675,0.356878264,0.643121736,0.726190476,0.101473923,0.126240164,0.073554567,0.020178951,1897.02234042553,41706.7801030928,5.47337278106509,-73.956719,40.779542
"75","148.02","1","Manhattan","014802","1014802","I","MN40","Upper East Side-Carnegie Hill","3805",4691.02933692,1351365.00658,"74",NA,55036.64092,0.066071686,0.028632939,23.76708259,31.68944345,1,126.7577738,0.858736528,0.312074834,0.687925166,0.702447788,0.115203234,0.112134734,0.090110839,0.020178951,1947.59068421053,38656.4509173127,5.11481481481481,-73.955296,40.781485
"76","149","1","Manhattan","014900","1014900","I","MN14","Lincoln Square","3806",5690.66101367,1874683.09807,"75",NA,33866.30882,0.054769677,0.044620724,85.29124116,34.11649646,1,79.60515841,0.948883635,0.613044643,0.386955357,0.557221784,0.285188108,0.161182001,0.133982539,0.018119032,1720.94713692946,47054.6171574179,5.16666666666667,-73.982502,40.772328
"77","153","1","Manhattan","015300","1015300","I","MN14","Lincoln Square","3806",5674.29234204,1872392.63959,"76",NA,52540.42242,0.053871681,0.041063929,69.74392356,5.81199363,1,75.55591719,0.994862049,0.46416025,0.53583975,0.645301285,0.182774161,0.128318584,0.114933628,0.018119032,1526.42044025157,37672.2023593466,4.80927835051546,-73.981705,40.774823
"78","154","1","Manhattan","015400","1015400","I","MN32","Yorkville","3805",5536.95775386,1909222.33074,"77",NA,73995.9993,0.102158384,0.041063877,22.66687067,0,0,56.66717667,0.690898567,0.222015543,0.777984457,0.710551331,0.128326996,0.09365906,0.203783122,0.020178951,2011.126,48861.2268300395,5.30385487528345,-73.948074,40.780931
"79","156.01","1","Manhattan","015601","1015601","I","MN32","Yorkville","3805",4004.8244708,791912.423107,"78",NA,70529.20194,0.104761905,0.060748887,39.92972369,0,0,26.61981579,0.915352527,0.354528806,0.645471194,0.729291204,0.159123257,0.051707869,0.275334969,0.020178951,2307.23694805195,63697.682,6.41228070175439,-73.946693,40.782787
"80","156.02","1","Manhattan","015602","1015602","E","MN33","East Harlem South","3804",4524.70668384,1169934.4406,"79",NA,16513.71054,0.452494062,0.155322862,37.00551382,0,0,37.00551382,0.933892052,0.62855733,0.37144267,0.656118144,0.185654008,0.082352941,0.688515406,0.023305019,1628.336,38512.059,4.73076923076923,-73.947343,40.78602
"81","157","1","Manhattan","015700","1015700","I","MN14","Lincoln Square","3806",5780.08482589,1967480.29036,"80",NA,59632.87779,0.078473254,0.066737009,48.96413649,10.88091922,1,76.16643454,0.588723272,0.179345697,0.820654303,0.710010024,0.135615065,0.137213758,0.127725573,0.018119032,1643.91587179487,46420.6580337079,5.036866359447,-73.980046,40.778278
"82","160.01","1","Manhattan","016001","1016001","I","MN40","Upper East Side-Carnegie Hill","3805",4698.50684659,1351864.65408,"81",NA,33063.02168,0.024670659,0.044749668,39.59643315,0,0,110.8700128,0.870762913,0.3202522,0.6797478,0.580992509,0.140917603,0.128383234,0.061556886,0.020178951,1681.64311111111,36418.1791454545,4.8125,-73.954618,40.785314
"83","161","1","Manhattan","016100","1016100","I","MN12","Upper West Side","3806",5721.41599517,1676384.94126,"82",NA,44202.89855,0.041728763,0.028863146,32.93807642,0,0,59.28853755,0.655236659,0.206417243,0.793582757,0.676344306,0.132897158,0.092399404,0.120566319,0.018119032,1658.4845,42701.7272181818,4.84895833333333,-73.978175,40.780923
"84","163","1","Manhattan","016300","1016300","I","MN12","Upper West Side","3806",4940.57217018,1534003.75044,"83",NA,46508.28033,0.054424779,0.041016032,34.27286686,0,0,89.10945383,0.997330595,0.474166858,0.525833142,0.657709251,0.148237886,0.150036846,0.113927782,0.018119032,1701.1272909699,55961.3742562929,5.3961038961039,-73.98175,40.78242
"85","164","1","Manhattan","016400","1016400","E","MN33","East Harlem South","3804",5536.24562316,1909270.79577,"84",NA,33348.18942,0.461331087,0.167132476,27.8551532,0,0,77.99442897,0.847472222,0.304725976,0.695274024,0.718554552,0.120917304,0.103073839,0.73488139,0.023305019,2070.54306451613,51405.9028878282,5.51369863013699,-73.943446,40.787249
"86","165","1","Manhattan","016500","1016500","I","MN12","Upper West Side","3806",6293.51597552,2199265.8574,"85",NA,32508.74366,0.050166213,0.05511811,49.12170393,19.64868157,1,44.20953354,0.9955134,0.466508955,0.533491045,0.691196699,0.099724897,0.103203385,0.136446056,0.018119032,1790.46117021277,43421.9582197497,5.00796812749004,-73.976215,40.783576
"87","167","1","Manhattan","016700","1016700","I","MN12","Upper West Side","3806",5000.03323233,1472849.10106,"86",NA,50176.12638,0.052730425,0.04014353,57.86492879,28.9324644,1,130.1960898,0.739960228,0.245029525,0.754970475,0.669040836,0.121794872,0.115900245,0.102926337,0.018119032,1723.32584507042,45991.1734453781,5.10876132930514,-73.98047,40.784479
"88","170","1","Manhattan","017000","1017000","E","MN33","East Harlem South","3804",5618.78705642,1969281.26756,"87",NA,43747.35194,0.276290752,0.163698844,53.63166843,0,0,58.99483527,0.908216836,0.348521318,0.651478682,0.755659641,0.12217018,0.173470639,0.707367905,0.023305019,1811.55772334294,45321.7026423201,5.4,-73.941548,40.789807
"89","172.01","1","Manhattan","017201","1017201","E","MN33","East Harlem South","3804",4718.50004919,1372488.69844,"88",NA,34101.5625,0.360366552,0.155107188,31.25,15.625,1,101.5625,0.989679769,0.449205731,0.550794269,0.795384615,0.126923077,0.07537228,0.701718213,0.023305019,1603.30928571429,34139.6198214286,5.4125,-73.946355,40.793628
"90","172.02","1","Manhattan","017202","1017202","E","MN33","East Harlem South","3804",3103.85985374,539652.507636,"89",NA,19089.20774,0.477124183,0.183615819,0,41.58868788,1,124.7660636,0.929738974,0.367466017,0.632533983,0.581560284,0.177304965,0.029411765,0.903050109,0.023305019,1932.4858974359,46633.5411235955,5.70967741935484,-73.943388,40.79485
"91","179","1","Manhattan","017900","1017900","I","MN12","Upper West Side","3806",5130.1186271,1487945.13253,"90",NA,69590.38617,0.105191113,0.02466443,36.63808896,29.31047117,1,131.8971203,0.807434652,0.280588658,0.719411342,0.712239123,0.1048815,0.101505739,0.232599768,0.01424055,1774.75477941176,45737.3801914894,5.00925925925926,-73.974622,40.792077
"92","180","1","Manhattan","018000","1018000","E","MN34","East Harlem North","3804",6055.95096952,2288154.71458,"91",NA,36761.29739,0.482390746,0.15442636,18.72948536,0,0,46.8237134,0.908319273,0.348605873,0.651394127,0.640915594,0.134477826,0.082919373,0.776971087,0.023305019,2186.63005649718,46787.8166832918,5.63309352517986,-73.941046,40.794672
"93","183","1","Manhattan","018300","1018300","I","MN12","Upper West Side","3806",5198.53957606,1596109.39557,"92",NA,61029.02764,0.135420099,0.036993243,53.58123585,26.79061793,1,113.8601262,0.936162186,0.373669269,0.626330731,0.713107405,0.07333692,0.100636523,0.295544337,0.01424055,1430.41921921922,43633.6735056877,5.11209439528024,-73.972797,40.79465
"94","184","1","Manhattan","018400","1018400","E","MN34","East Harlem North","3804",5771.87434646,1903568.41537,"93",NA,34081.23659,0.435676952,0.20367183,39.72172097,0,0,96.46703665,0.635625125,0.19818264,0.80181736,0.612198795,0.161144578,0.109224109,0.808691309,0.02171985,2086.37885608856,53564.6506737589,5.48717948717949,-73.945429,40.800701
"95","307","1","Manhattan","030700","1030700","I","MN01","Marble Hill-Inwood","3801",4241.14691466,873190.120445,"94",NA,47293.60306,0.123314066,0.041741472,26.03556458,13.01778229,1,130.1778229,0.312944533,0.085555955,0.914444045,0.686701373,0.044959773,0.120286265,0.366914396,0.016107481,1594.87113207547,36148.9330498534,4.77777777777778,-73.91684,40.871042
"96","27.01","2","Bronx","002701","2002701","E","BX39","Mott Haven-Port Morris","3710",4113.17386058,877836.660322,"95",NA,34654.54005,0.530585106,0.265785609,57.12914615,0,0,68.55497538,0.644087491,0.201707983,0.798292017,0.630573248,0.138004246,0.076491922,0.730959446,0.029784491,2112.05179487179,73436.7305208333,5.34285714285714,-73.915284,40.803858
"97","27.02","2","Bronx","002702","2002702","E","BX39","Mott Haven-Port Morris","3710",6090.61452799,1674949.64209,"96",NA,30121.47809,0.625408586,0.362142857,38.16065636,25.44043758,1,69.96120333,0.94190103,0.37948136,0.62051864,0.562285714,0.252571429,0.028293919,0.763513514,0.029784491,1831.70574468085,45209.3187640449,5.63636363636364,-73.913058,40.806364
"98","33","2","Bronx","003300","2003300","E","BX39","Mott Haven-Port Morris","3710",5957.06731659,1639977.90544,"97",NA,20611.26749,0.597208699,0.24933687,0,6.670313105,1,120.0656359,0.997532088,0.475160957,0.524839043,0.6,0.143925234,0.050809062,0.82038835,0.029784491,2050.33023255814,66625.4456818182,5.41935483870968,-73.912452,40.808354
"99","35","2","Bronx","003500","2003500","E","BX39","Mott Haven-Port Morris","3710",5804.92328112,1525330.72083,"98",NA,24315.42351,0.434264107,0.195475113,21.15611094,7.052036981,1,84.62444377,0.99908925,0.515089318,0.484910683,0.615028902,0.10982659,0.064965197,0.786542923,0.029784491,1606.1424137931,27454.228125,5,-73.90836,40.810909
"100","36","2","Bronx","003600","2003600","E","BX09","Soundview-Castle Hill-Clason Point-Harding Park","3709",8780.75114434,3762029.73782,"99",NA,21295.13089,0.324257426,0.113248639,31.11255675,0,0,59.39669924,0.704699988,0.228292431,0.771707569,0.495586381,0.061370324,0.108513747,0.774073582,0.021240957,1988.71151515152,45448.8768,5.26744186046512,-73.861714,40.824401
"101","37","2","Bronx","003700","2003700","E","BX39","Mott Haven-Port Morris","3710",5545.81391501,1787327.26392,"100",NA,2904.140276,0.441351889,0.063829787,17.32091616,0,0,75.05730336,0.992407857,0.456433547,0.543566453,0.648,0.152,0,0.741550696,0.029784491,NA,NA,NA,-73.912195,40.811534
"102","38","2","Bronx","003800","2003800","I","BX09","Soundview-Castle Hill-Clason Point-Harding Park","3709",3473.80570641,682166.158277,"101",NA,20121.21212,0.302710843,0.126373626,0,0,0,75.75757576,0.111786404,0.028774577,0.971225423,0.422746781,0.17167382,0.077560241,0.613704819,0.021240957,2033.1304,55029.1483076923,5.43478260869565,-73.863107,40.8202
"103","40.01","2","Bronx","004001","2004001","E","BX55","Soundview-Bruckner","3709",4916.71563082,1325276.23624,"102",NA,11399.60415,0.27985348,0.069852941,8.351358348,0,0,58.45950844,0.995385608,0.46603534,0.53396466,0.399209486,0.057312253,0.195604396,0.66007326,0.021240957,2626.30254901961,62458.8582666667,5.11538461538461,-73.858015,40.828332
"104","41","2","Bronx","004100","2004100","E","BX39","Mott Haven-Port Morris","3710",6688.41325572,1977775.66363,"103",NA,28657.68288,0.507099002,0.206943499,27.34511726,0,0,71.09730487,0.92897906,0.366751229,0.633248771,0.684581498,0.183259912,0.075572519,0.792748092,0.029784491,1902.939140625,45584.2798576513,5.56565656565657,-73.918965,40.811394
"105","43","2","Bronx","004300","2004300","E","BX39","Mott Haven-Port Morris","3710",6502.62881485,2442985.95489,"104",NA,21508.56968,0.309183891,0.193306011,44.9970077,8.99940154,1,58.49611001,0.994941903,0.53556015,0.46443985,0.62992126,0.155730534,0.057322176,0.741004184,0.029784491,2147.11376623377,59194.762513089,5.14925373134328,-73.917356,40.813929
"106","44","2","Bronx","004400","2004400","E","BX55","Soundview-Bruckner","3709",8675.98296144,2884623.98792,"105",NA,18571.01395,0.575510204,0.271386431,23.85486699,0,0,79.5162233,0.654824075,0.206241628,0.793758372,0.594594595,0.101871102,0.084136159,0.743952045,0.021240957,2083.57561497326,70151.4144549763,5.99346405228758,-73.866549,40.826519
"107","46","2","Bronx","004600","2004600","E","BX09","Soundview-Castle Hill-Clason Point-Harding Park","3709",5621.790165,1685871.02564,"106",NA,10274.51932,0.322173089,0.152097902,51.08524211,0,0,127.7131053,0.967735878,0.410188918,0.589811082,0.475268817,0.103225807,0.131137352,0.804226228,0.021240957,2270.247,37539.3363265306,5.5,-73.868803,40.823438
"108","47","2","Bronx","004700","2004700","E","BX39","Mott Haven-Port Morris","3710",7143.68440331,2523172.24888,"107",NA,23917.24199,0.579776134,0.338038109,44.39807312,0,0,88.79614625,0.977503643,0.574993928,0.425006072,0.663409338,0.11834962,0.093744199,0.794690923,0.029784491,2292.61244604317,76007.8262790698,5.33695652173913,-73.925478,40.814115
"109","48","2","Bronx","004800","2004800","E","BX55","Soundview-Bruckner","3709",5406.9819401,1568167.48007,"108",NA,25091.18261,0.515571914,0.15916955,42.5755361,7.095922683,1,56.76738146,0.863076226,0.314983937,0.685016063,0.729967069,0.069154775,0.053167421,0.727658371,0.021240957,2067.00267605634,62110.1590055249,5.078125,-73.874302,40.826844
"110","49","2","Bronx","004900","2004900","E","BX39","Mott Haven-Port Morris","3710",8788.1701813,1946678.90027,"109",NA,1116.426572,0.280788177,0.055555556,43.14692066,21.57346033,1,113.2606667,0.160714704,0.958062577,0.041937423,0.529411765,0.176470588,0.115942029,0.811594203,0.029784491,NA,NA,NA,-73.929273,40.813679
"111","50","2","Bronx","005000","2005000","E","BX55","Soundview-Bruckner","3709",6145.58887462,2279855.07033,"110",NA,51447.13017,0.427661169,0.211371056,9.580471168,4.790235584,1,52.69259142,0.412545366,0.116772054,0.883227946,0.667743093,0.040545389,0.062104283,0.718249535,0.021240957,1986.20256880734,45813.6982919255,5.12280701754386,-73.878134,40.826505
"112","54","2","Bronx","005400","2005400","E","BX08","West Farms-Bronx River","3709",6441.03161825,2159079.40428,"111",NA,27340.44021,0.381383557,0.177009156,29.55723266,4.926205443,1,34.4834381,0.835260503,0.297059432,0.702940568,0.636305733,0.067515924,0.080720721,0.736936937,0.021240957,1544.06126760563,28966.3233695652,5.21875,-73.879784,40.829884
"113","59.01","2","Bronx","005901","2005901","E","BX63","West Concourse","3708",6713.08684004,2318024.92572,"112",NA,23334.72566,0.367587327,0.170610897,28.15936322,9.386454408,1,75.09163526,0.984555425,0.437861898,0.562138102,0.667805878,0.090909091,0.074014481,0.825623492,0.026689554,1614.57147540984,43259.7473557692,5.32432432432432,-73.926299,40.824054
"114","59.02","2","Bronx","005902","2005902","E","BX14","East Concourse-Concourse Village","3708",5206.20234213,767518.275358,"113",NA,34121.47091,0.254762794,0.064606742,25.49232044,0,0,127.4616022,0.99185798,0.454883428,0.545116572,0.661616162,0.103030303,0.094882331,0.780351139,0.026689554,1904.26866666667,37994.4029081633,4.91304347826087,-73.923202,40.824358
"115","60","2","Bronx","006000","2006000","E","BX75","Crotona Park East","3705",4139.74815341,1007556.37562,"114",NA,11860.94516,0.171296296,0.051724138,43.68672251,0,0,87.37344503,0.984143613,0.437038926,0.562961074,0.579365079,0.145502646,0.046040516,0.64825046,0.03041665,2409.04588235294,148829.612058824,4.76923076923077,-73.875135,40.83913
"116","64","2","Bronx","006400","2006400","E","BX08","West Farms-Bronx River","3709",5786.32924371,1838840.48123,"115",NA,23572.89578,0.225601693,0.163411458,18.44995757,0,0,43.04990099,0.192738261,0.050761272,0.949238728,0.381487889,0,0.09731281,0.786068354,0.021240957,2162.87011235955,48194.4234101383,5.24,-73.872032,40.83338
"117","65","2","Bronx","006500","2006500","E","BX34","Melrose South-Mott Haven North","3710",9810.25605073,2810796.75025,"116",NA,20429.49287,0.373432519,0.189122373,59.72288581,25.59552249,1,76.78656747,0.664793119,0.789485268,0.210514732,0.563038371,0.166014096,0.053247024,0.704740029,0.029784491,1972.67722772277,51248.1125555556,5.453125,-73.920722,40.817412
"118","68","2","Bronx","006800","2006800","E","BX55","Soundview-Bruckner","3709",5612.22944279,1692236.85999,"117",NA,20111.34442,0.283779426,0.089766607,38.52747973,0,0,70.63371283,0.501488528,0.146973276,0.853026724,0.515392254,0.076464747,0.076628353,0.798850575,0.021240957,2372.28837209302,48501.0272815534,5.37837837837838,-73.870276,40.829992
"119","70","2","Bronx","007000","2007000","E","BX55","Soundview-Bruckner","3709",6251.69253061,2207823.40096,"118",NA,20248.29446,0.24499382,0.093137255,9.915913057,4.957956529,1,44.62160876,0.595064557,0.18182731,0.81817269,0.581920904,0.03460452,0.087169442,0.646914789,0.021240957,1918.90837209302,25624.8453571429,4.73469387755102,-73.866034,40.828799
"120","71","2","Bronx","007100","2007100","E","BX34","Melrose South-Mott Haven North","3710",8622.36872232,2843557.15594,"119",NA,7363.488213,0.328021978,0.187406297,37.54965943,0,0,123.9138761,0.661783971,0.790781718,0.209218283,0.592664093,0.048262548,0.049974503,0.802651708,0.029784491,1618.9,61913.1481481481,4.96428571428571,-73.912186,40.818704
"121","72","2","Bronx","007200","2007200","E","BX55","Soundview-Bruckner","3709",6654.61198962,2121981.61807,"120",NA,25345.61061,0.268946211,0.066539014,29.97706754,0,0,74.94266886,0.494436593,0.144485089,0.855514911,0.632610939,0.054179567,0.097181155,0.734673763,0.021240957,1778.09934065934,37279.25609375,5.2,-73.861589,40.831656
"122","85","2","Bronx","008500","2008500","E","BX33","Longwood","3710",6463.50010119,1966088.68862,"121",NA,30285.50039,0.50887338,0.3664042,45.37153617,11.34288404,1,85.07163031,0.835663621,0.297307882,0.702692118,0.577777778,0.134188034,0.063108614,0.794756554,0.038030856,1799.98138888889,68818.4607692308,4.96875,-73.898891,40.816821
"123","87","2","Bronx","008700","2008700","E","BX33","Longwood","3710",6953.98543156,2302796.1536,"122",NA,23633.02719,0.430608556,0.214105794,36.3375394,13.62657728,1,72.67507881,0.968045149,0.4106204,0.5893796,0.529942576,0.1804758,0.100326735,0.768979435,0.038030856,1677.64370967742,42206.1528846154,5.21917808219178,-73.89742,40.82054
"124","88","2","Bronx","008800","2008800","E","BX09","Soundview-Castle Hill-Clason Point-Harding Park","3709",6422.04717514,2021310.24758,"123",NA,18826.41129,0.405405405,0.190989226,16.62620956,0,0,27.71034926,0.519663434,0.153468412,0.846531588,0.525339926,0.045735476,0.077126877,0.745657934,0.021240957,1753.54739130435,67024.1518404908,4.94827586206897,-73.846747,40.820711
"125","89","2","Bronx","008900","2008900","E","BX27","Hunts Point","3710",5220.4925251,1174411.34554,"124",NA,31738.33785,0.441117765,0.234886026,84.2983741,31.61189029,1,105.3729676,0.91537602,0.354548995,0.645451005,0.562942009,0.077793494,0.117529881,0.666334661,0.038030856,1927.11115384615,36174.8673195876,5.5,-73.894853,40.818154
"126","5","2","Bronx","000500","2000500","I","BX99","park-cemetery-etc-Bronx","3710",5559.96631188,922216.79843,"125",NA,0,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,0.038030856,NA,NA,NA,-73.898477,40.800805
"127","16","2","Bronx","001600","2001600","E","BX09","Soundview-Castle Hill-Clason Point-Harding Park","3709",9671.30585607,5221332.32705,"126",NA,10945.17744,0.221734796,0.150581102,21.01608571,0,0,65.14986571,0.958834918,0.601445899,0.398554101,0.450549451,0.102564103,0.135752688,0.667050691,0.021240957,2198.35990950226,54364.7704952381,6.28804347826087,-73.858933,40.818514
