"","BoroCT2000","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","avg_er_charges_tot","avg_charges_tot","avgChronCond","ctrdlong","ctrdlat"
"1760",4049301,NA,10070.01287,0.062987403,0.085365854,0,0,0,132.8975903,0.129770061,0.033569421,0.966430579,0.46656535,0.019756839,0.212357529,0.284343131,0.018283384,1438.5232,27602.4722,4.75581395348837,-73.893924,40.73247
"1761",4049302,NA,11608.53209,0.146971935,0.049392097,23.63460895,0,0,110.2948418,0.975858056,0.57768839,0.42231161,0.375407166,0.075732899,0.175093315,0.218187988,0.018283384,2015.1075,39881.9895512821,4.90909090909091,-73.89102,40.727272
"1762",4049500,NA,8108.035726,0.10982659,0.019169329,0,0,0,174.0783888,0.007971645,0.001996899,0.998003101,0.389250814,0.021172638,0.153592073,0.098265896,0.018283384,2133.20631578947,29267.87,4.82222222222222,-73.890309,40.72537
"1763",4049600,NA,12665.2928,0.085584305,0.0815427,7.155532658,0,0,93.02192455,0.466394746,0.134758554,0.865241446,0.411192214,0.016423358,0.073163842,0.879096045,0.015189288,2582.5754,40747.3914942529,4.91935483870968,-73.751871,40.715662
"1764",4049700,NA,13839.63234,0.087204874,0.030206677,10.49251883,0,0,104.9251883,0.451559862,0.129716278,0.870283722,0.396523179,0.038907285,0.16489765,0.293025019,0.018283384,1596.91425925926,35204.9946818182,5.55263157894737,-73.888859,40.731108
"1765",4049900,NA,10290.20726,0.129574679,0.050356053,15.26736981,0,0,68.70316416,0.972281182,0.416755153,0.583244847,0.572692095,0.042564953,0.146142433,0.565281899,0.015574983,1642.03602739726,28488.0184455959,4.79259259259259,-73.883157,40.730747
"1766",4050000,NA,11882.90615,0.178130038,0.125425653,5.922205903,0,0,142.1329417,0.652622609,0.205306349,0.794693651,0.543847723,0.050305914,0.109145278,0.935210566,0.029251543,3054.8301459854,70697.3505787781,5.17117117117117,-73.763524,40.710687
"1767",4050201,NA,7247.451979,0.062992126,0.138103161,39.94658571,0,0,102.7197918,0.21492652,0.056978138,0.943021862,0.500982318,0,0.18976378,0.980314961,0.029251543,3521.91321428571,44429.1769230769,5.11111111111111,-73.764983,40.707994
"1768",4050202,NA,10166.10501,0.181628393,0.0864,0,0,0,77.38903468,0,0,1,0.437168142,0,0.097577855,0.99100346,0.029251543,3227.7832,44921.198,6.10714285714286,-73.75903,40.709837
"1769",4050400,NA,8212.510496,0.153761062,0.122807018,22.45082148,0,0,130.2147646,0.668015167,0.211909375,0.788090625,0.48976378,0.023622047,0.11645708,1,0.027190648,2978.33322580645,51336.956969697,4.72222222222222,-73.764213,40.704549
"1770",4050500,NA,17096.27346,0.125386041,0.073324905,0,0,0,116.1575096,0.100358926,0.025752946,0.974247054,0.541029207,0.025034771,0.101297097,0.441012971,0.018283384,2117.54222222222,30334.0350967742,4.9622641509434,-73.873814,40.728917
"1771",4050600,NA,7321.607871,0.131889764,0.121510673,14.41261392,0,0,120.105116,0.450609892,0.129395727,0.870604273,0.453531599,0.014869889,0.152230971,0.995406824,0.027190648,3582.48205882353,66309.2913084112,5.67567567567568,-73.759125,40.704691
"1772",4050700,NA,7359.590788,0.059033989,0.050911377,0,0,0,100.7263244,0.110564363,0.028450523,0.971549477,0.404793609,0.048601864,0.15560845,0.264504612,0.018283384,2082.97139130435,27723.822516269,5.14375,-73.880359,40.72723
"1773",4050800,NA,9368.03797,0.12987013,0.183745583,36.9001988,0,0,92.250497,0.998314546,0.479472858,0.520527142,0.565084227,0.010719755,0.108813392,1,0.027190648,2348.45571428571,35211.3531764706,4.3,-73.755028,40.706167
"1774",4051000,NA,9485.124363,0.195739781,0.100376412,32.66977393,0,0,108.8992464,0.528566981,0.1566951,0.843304901,0.545327755,0,0.125717566,0.99598163,0.029251543,3125.57,61237.8288764045,5.79411764705882,-73.752903,40.708264
"1775",4051100,NA,8386.578054,0.071902091,0.065049614,0,0,0,141.1305843,0.416831571,0.118172673,0.881827327,0.280952381,0.03452381,0.173890872,0.08618052,0.018283384,2033.30444444444,36856.5947668394,4.7910447761194,-73.899149,40.726162
"1776",4051200,NA,8005.17394,0.064907275,0.079672375,24.98147208,0,0,144.3373942,0.769653284,0.260027754,0.739972246,0.431761787,0.035566584,0.097434119,0.953190014,0.015189288,2805.8884057971,63344.0930107527,5.36363636363636,-73.749718,40.708787
"1777",4051300,NA,10960.27683,0.049047619,0.058013766,0,0,0,104.3835888,0.80425113,0.27878242,0.72121758,0.407327586,0.081896552,0.148571429,0.23,0.018283384,2152.26285714286,30838.924822335,4.75,-73.8977,40.731335
"1778",4051500,NA,12433.17944,0.055396712,0.055,0,0,0,88.87190448,0.627710958,0.194922534,0.805077466,0.331814038,0.072014585,0.220514653,0.158327377,0.018283384,1571.84792792793,27170.172008547,5.32098765432099,-73.900635,40.730512
"1779",4051600,NA,11559.21018,0.060368664,0.054200542,36.66265123,0,0,115.2254753,0.137441037,0.035629737,0.964370263,0.335914811,0.044530494,0.108291799,0.965564114,0.015189288,2640.83166666667,61161.4776623377,4.53571428571429,-73.74656,40.701587
"1780",4051700,NA,5812.761457,0.095505618,0.065683646,21.58203511,0,0,122.298199,0.960600092,0.400752949,0.599247051,0.273141123,0.097116844,0.133044555,0.129331683,0.018283384,2052.43216666667,33400.0924309392,5.3968253968254,-73.899905,40.724977
"1781",4051800,NA,11748.07981,0.105764411,0.070407041,17.2343469,0,0,86.17173452,0,0,1,0.432330827,0.007518797,0.129584352,0.993154034,0.027190648,2583.14451612903,30334.8478021978,4.34375,-73.751771,40.700238
"1782",4052000,NA,10139.06303,0.120292299,0.087378641,17.09791405,0,0,39.89513279,0.990140591,0.450352721,0.549647279,0.498392283,0.012861736,0.130410343,0.989881956,0.027190648,2609.464,29228.9595180723,4.13793103448276,-73.754429,40.699538
"1783",4052100,NA,9462.732294,0.07029703,0.034653465,60.89877219,0,0,103.0594606,0.992777662,0.45750783,0.54249217,0.2885212,0.161323682,0.13960396,0.090594059,0.018283384,1956.57136363636,45526.2644242424,5.41379310344828,-73.901304,40.719796
"1784",4052200,NA,8256.20918,0.054595715,0.085014409,22.69748228,0,0,90.78992913,0.324770917,0.08913838,0.91086162,0.436817473,0.00624025,0.137457045,0.972508591,0.027190648,2121.07470588235,75945.5235714286,5.25925925925926,-73.757183,40.698888
"1785",4052400,NA,10381.49899,0.190112131,0.161403509,15.82545577,0,0,100.2278866,0.320506687,0.087843078,0.912156922,0.490620491,0.02020202,0.139735772,0.983739837,0.027190648,2640.89108695652,41401.7965408805,4.88888888888889,-73.762506,40.699288
"1786",4052500,NA,8996.162371,0.085650723,0.053714286,25.01713674,0,0,135.0925384,0.995117383,0.534937864,0.465062136,0.283454988,0.065693431,0.136818687,0.127919911,0.018283384,1945.38157894737,40012.3663350785,5.44117647058824,-73.905772,40.718744
"1787",4052600,NA,10051.36046,0.160560345,0.139732685,32.30217609,0,0,64.60435218,0.478011159,0.138756024,0.861243976,0.360912982,0,0.121049813,1,0.027190648,3277.51571428571,34798.5358878505,5.35135135135135,-73.760867,40.695338
"1788",4052700,NA,10322.33962,0.084185681,0.087195601,24.36429494,0,0,121.8214747,0.992298798,0.543878248,0.456121752,0.354497355,0.133156967,0.143981117,0.169944925,0.018283384,2030.22302325581,36923.6314388489,4.95918367346939,-73.907396,40.720462
"1789",4052800,NA,8215.238073,0.156521739,0.138888889,34.93368422,0,0,128.0901755,0.832653757,0.295460124,0.704539876,0.36043956,0.048351648,0.162296244,0.980864635,0.027190648,2183.90135135135,45036.9225,4.33333333333333,-73.758426,40.691988
"1790",4052900,NA,4011.473562,0.106182796,0.081967213,0,0,0,90.80565986,0.622039034,0.80739265,0.19260735,0.303571429,0.020833333,0.119840213,0.217043941,0.018283384,NA,NA,NA,-73.908641,40.723074
"1791",4053000,NA,10411.77707,0.116775599,0.089184061,8.940985028,0,0,89.40985028,0.485986233,0.141526233,0.858473767,0.451576577,0.096846847,0.111635895,0.988407042,0.027190648,2129.74660377358,68834.6244370861,4.64814814814815,-73.75307,40.695738
"1792",4053200,NA,9191.964559,0.085141903,0.113033449,61.24573832,0,0,137.8029112,0.692654889,0.222806425,0.777193575,0.425675676,0,0.139367018,0.99611327,0.027190648,2444.31418604651,67264.9404724409,4.97727272727273,-73.748921,40.699088
"1793",4053400,NA,7969.441197,0.137704918,0.073142857,42.8234347,0,0,128.4703041,0.988739234,0.446941621,0.553058379,0.488946684,0.015604681,0.124126814,0.987103708,0.015189288,2450.80206896552,38402.9375652174,4.78048780487805,-73.744053,40.698051
"1794",4053500,NA,2184.663958,0.192439863,0.072886297,24.31560913,0,0,52.37208119,0.21012069,0.944375773,0.055624227,0.433962264,0.157232704,0.107876712,0.338184932,0.018283384,2436.92076923077,35179.2163636364,5.04347826086957,-73.912834,40.715222
"1795",4053600,NA,10272.33069,0.073987901,0.042487047,18.98767225,0,0,132.9137058,0.153204679,0.039892588,0.960107412,0.353146853,0,0.117375231,0.987060998,0.015189288,2210.91657142857,39337.2459090909,5.23076923076923,-73.745478,40.704437
"1796",4053800,NA,10082.93777,0.062367865,0.051502146,26.08105993,0,0,119.9728757,0.416122506,0.117940615,0.882059385,0.429885058,0.044827586,0.121572685,0.978789447,0.015189288,2326.75166666667,33213.7247572816,4.83333333333333,-73.742406,40.704987
"1797",4053900,NA,6908.072178,0.153419127,0.096358543,36.54143973,0,0,57.42226244,0.867228775,0.68218893,0.31781107,0.47479776,0.171126322,0.090176322,0.58790932,0.018283384,1197.21224137931,40226.0909326425,5.47761194029851,-73.916629,40.71014
"1798",4054000,NA,8267.958351,0.11632101,0.089249493,16.55062837,0,0,110.3375225,0.919386659,0.358037557,0.641962443,0.401139601,0.01025641,0.080071174,0.945507117,0.015189288,2428.3203125,36067.8958375635,4.55714285714286,-73.74317,40.711487
"1799",4054200,NA,10312.40686,0.080585435,0.073827981,21.6761048,0,0,135.475655,0.828328517,0.292833712,0.707166288,0.44042728,0.017255546,0.078998073,0.813802768,0.015189288,2749.98035714286,28704.5932594937,4.65454545454545,-73.745758,40.719196
"1800",4054500,NA,35055.81113,0.270600204,0.114030185,35.66206626,0,0,89.15516565,0.763537831,0.25686312,0.74313688,0.570868713,0.163945134,0.060783316,0.567650051,0.018283384,1235.50790697674,40689.1780291971,5.73469387755102,-73.912807,40.704568
"1801",4054700,NA,35860.905,0.293194827,0.13860252,53.21737015,0,0,60.8198516,0.582107137,0.176776833,0.823223167,0.548721493,0.154111956,0.058511766,0.638541446,0.018283384,1353.11380952381,35622.5321383648,4.2280701754386,-73.90972,40.702819
"1802",4054800,NA,10591.99136,0.112458194,0.047539616,17.71236013,0,0,132.842701,0.265837956,0.071583718,0.928416282,0.458958517,0.007943513,0.070652174,0.827341137,0.015189288,2762.28487179487,43832.3427272727,5.06521739130435,-73.750425,40.721765
"1803",4054900,NA,34573.93248,0.288989102,0.156334232,116.9355101,25.9856689,1,116.9355101,0.898028072,0.340334781,0.659665219,0.647757969,0.120475419,0.044344232,0.64731304,0.018283384,2312.85519230769,30679.7291351351,5.33846153846154,-73.908128,40.701916
"1804",4055100,NA,29842.08378,0.23485174,0.1045,89.29026991,0,0,102.0460228,0.863912596,0.315549868,0.684450132,0.594134897,0.095601173,0.091258816,0.483436632,0.018283384,1405.96064102564,41698.2919166667,5.74117647058824,-73.903438,40.700903
"1805",4055200,NA,7421.778116,0.04965358,0.058641975,33.63026051,0,0,105.0945641,0.428707654,0.122080582,0.877919418,0.386,0.012,0.132823563,0.743132257,0.015189288,3239.78008196721,58147.3594059406,5.57547169811321,-73.748282,40.726718
"1806",4055300,NA,19036.24721,0.303334673,0.107901444,76.05372435,7.605372435,1,98.86984166,0.934707572,0.627761916,0.372238085,0.668756531,0.121212121,0.051538154,0.731522173,0.018283384,1205.10826086957,85948.5802298851,4.96666666666667,-73.906382,40.698211
"1807",4055400,NA,11077.67061,0.073770492,0.034285714,27.19559069,0,0,86.11937051,0.209132284,0.055346282,0.944653718,0.334199134,0.006926407,0.106382979,0.62806874,0.015189288,3147.31659574468,32547.2186451613,5.03636363636364,-73.739031,40.725881
"1808",4055500,NA,14277.40975,0.144114921,0.089361702,6.388102797,19.16430839,1,89.43343916,0.867531231,0.681981297,0.318018703,0.567948718,0.121794872,0.072483222,0.667114094,0.018283384,1530.559,45063.217244898,4.91176470588235,-73.903458,40.695537
"1809",4055600,NA,9598.596066,0.055220418,0.063688999,0,0,0,40.08694413,0.069922606,0.017797399,0.982202601,0.313004484,0.031390135,0.10162413,0.681670534,0.015189288,2312.406875,40381.3238064516,4.7962962962963,-73.744576,40.72544
"1810",4055700,NA,17133.95639,0.168321748,0.105664488,46.55966409,0,0,93.11932819,0.99921107,0.485956053,0.514043947,0.507301587,0.144126984,0.070405138,0.548913044,0.018283384,1949.45615384615,40624.5342913386,5.04395604395604,-73.899314,40.697487
"1811",4055800,NA,10592.68328,0.083205717,0.047966632,0,0,0,86.29477216,0.070752486,0.018012574,0.981987426,0.236158192,0.020338983,0.08197556,0.67107943,0.015189288,1997.64193548387,26262.6495867769,4.92857142857143,-73.741314,40.721183
"1812",4055900,NA,7847.568433,0.345757335,0.125984252,18.62555799,6.20851933,1,68.29371263,0.552336827,0.834538179,0.165461821,0.410493827,0.188271605,0.088607595,0.77136076,0.018283384,NA,28573.0927027027,5.07692307692308,-73.901433,40.693101
"1813",4056000,NA,7915.247118,0.108219988,0.081604426,32.6690624,0,0,149.3442853,0.999611094,0.490139654,0.509860346,0.259938838,0.01529052,0.118514151,0.567806604,0.015189288,3551.09090909091,41190.5323853211,4.8974358974359,-73.736487,40.724716
"1814",4056100,NA,0,NA,NA,3.970297841,0,0,13.35463819,0,1,0,NA,NA,NA,NA,0.018283384,NA,NA,NA,-73.886475,40.68778
"1815",4056200,NA,9670.509281,0.043533931,0.079861111,0,0,0,68.10217803,0.038519632,0.009724473,0.990275527,0.330677291,0.01062417,0.060819462,0.683098592,0.015189288,1826.15,37710.594125,5.67857142857143,-73.732923,40.723137
"1816",4056400,NA,9376.81026,0.062355658,0.019296254,37.89703916,0,0,113.6911175,0.811192418,0.282740028,0.717259972,0.356718193,0.102259215,0.07448037,0.540415704,0.015189288,2797.41418604651,61911.8993181818,5.12765957446809,-73.734247,40.720637
"1817",4056500,NA,10378.32403,0.244933921,0.076923077,0,0,0,80.80010055,0.754077039,0.252046899,0.747953101,0.388739946,0.091152815,0.120242215,0.602941177,0.018283384,2210.77928571429,56227.2458974359,4.85714285714286,-73.896377,40.692732
"1818",4056600,NA,8935.979074,0.068370987,0.020075282,31.70660819,0,0,132.1108674,0.880144569,0.326899284,0.673100716,0.340026774,0.054886212,0.102897694,0.717327025,0.015189288,2182.07733333333,37209.5009589041,5.15384615384615,-73.738322,40.719027
"1819",4056700,NA,13752.62734,0.096114519,0.055214724,21.82956721,0,0,118.5033649,0.209960136,0.055579067,0.944420933,0.376387487,0.072149344,0.121315193,0.339909297,0.018283384,1707.37943661972,37146.9975324675,5.21100917431193,-73.89218,40.696874
"1820",4056800,NA,6183.001134,0.110569715,0.068503937,25.39694267,0,0,107.3598031,0.94104783,0.62140034,0.37859966,0.379280451,0.029475509,0.090739358,0.871732636,0.015189288,2684.3904109589,36928.9479693487,4.82417582417582,-73.734335,40.714087
"1821",4057700,NA,18558.28303,0.097616997,0.06497948,53.28246634,0,0,117.221426,0.76316199,0.256669972,0.743330028,0.435321456,0.085979861,0.130347402,0.190353144,0.018283384,1581.27045454545,31772.6501075269,5.05154639175258,-73.890542,40.699895
"1822",4057800,NA,7935.819092,0.072148708,0.085748792,23.45793406,0,0,84.44856262,0.954658831,0.39353267,0.60646733,0.374748153,0.038952317,0.129470884,0.923145138,0.015189288,2465.02295238095,36600.354340176,5.36666666666667,-73.738653,40.707537
"1823",4057900,NA,22610.56704,0.162112933,0.035260931,0,0,0,122.5874116,0.412711193,0.116826147,0.883173853,0.49408284,0.085798817,0.15,0.251807229,0.018283384,1480.62344827586,36150.9618803419,5.46341463414634,-73.890357,40.702615
"1824",4058000,NA,7830.385259,0.07964818,0.08997669,1.868827031,0,0,74.75308123,0.0100598,0.002521307,0.997478693,0.360209424,0.005759162,0.092601432,0.948687351,0.015189288,2632.02298507463,38931.1658878505,4.81081081081081,-73.730103,40.705937
"1825",4058100,NA,18240.04555,0.148263753,0.067453626,28.46671174,0,0,128.1002028,0.670268841,0.21288889,0.787111111,0.554437329,0.060384264,0.126804526,0.155286773,0.018283384,1512.23271186441,31804.2016996047,5.09195402298851,-73.893742,40.702873
"1826",4058300,NA,23376.94808,0.127748069,0.075484765,34.72511598,0,0,97.23032475,0.756784348,0.253415506,0.746584495,0.591962906,0.089644513,0.123291741,0.234402852,0.018283384,1737.174875,36900.6217667845,5.33333333333333,-73.897667,40.701639
"1827",4058500,NA,25043.75844,0.162031439,0.099777035,18.169595,6.056531667,1,145.35676,0.703412079,0.227700569,0.772299431,0.554020101,0.086055276,0.110036276,0.314873035,0.018283384,1403.26739130435,29285.7738602941,5.46875,-73.899112,40.704295
"1828",4058700,NA,22708.21592,0.154358354,0.11948052,27.49178683,0,0,75.60241378,0.497735193,0.145646784,0.854353216,0.574581431,0.056316591,0.11622276,0.231234867,0.018283384,1804.47764705882,30906.2686090226,5.43478260869565,-73.899028,40.707243
"1829",4058800,NA,8305.635864,0.069444444,0.071428571,21.62926006,0,0,144.1950671,0.468325119,0.135419803,0.864580197,0.471001758,0.014059754,0.130208333,0.934027778,0.015189288,1965.34423076923,34940.2542727273,4.64102564102564,-73.73696,40.702437
"1830",4058900,NA,27080.30138,0.253061225,0.104761905,67.54723701,6.14065791,1,135.094474,0.775437347,0.26305979,0.73694021,0.557739558,0.083538084,0.090022676,0.333106576,0.018283384,1209.94982142857,44832.4019607843,4.95774647887324,-73.905086,40.705107
"1831",4059000,NA,7360.157017,0.03127572,0.02962963,24.2309696,0,0,109.0393632,0.216177045,0.057331118,0.942668882,0.346687211,0,0.093827161,1,0.015189288,2279.78083333333,59164.8243589744,4.14285714285714,-73.73706,40.700237
"1832",4059100,NA,25324.94575,0.214941931,0.104491292,8.767507617,0,0,65.75630713,0.473084921,0.137055418,0.862944582,0.454056959,0.12573885,0.073048295,0.409208932,0.018283384,1682.03072289157,46546.4086178862,5.95454545454545,-73.909511,40.707726
"1833",4059200,NA,4299.132948,0.058059588,0.026825633,19.7057278,0,0,65.68575933,0,0,1,0.267912773,0,0.117647059,0.939648587,0.015189288,1775.43322580645,29941.2922340426,5.15151515151515,-73.728739,40.700737
"1834",4059300,NA,14964.23136,0.11826544,0.050764526,19.66390454,0,0,86.52117999,0.744940913,0.247483126,0.752516874,0.527559055,0.031496063,0.156110381,0.195269382,0.018283384,1515.00688311688,33582.1585448916,5.08035714285714,-73.903127,40.709399
"1835",4059400,NA,8109.097648,0.064570466,0.061965812,0,0,0,72.32194112,0.100957809,0.025910823,0.974089177,0.293364377,0.024447031,0.094760312,0.986622074,0.015189288,1967.46772727273,38277.2563157895,4.40677966101695,-73.730248,40.697787
"1836",4059500,NA,11424.08277,0.192947439,0.044354839,12.6288777,0,0,131.3403281,0.924249341,0.637614188,0.362385812,0.407615481,0.103620474,0.090868892,0.32323679,0.018283384,1857.80014084507,52781.2171174377,5.61224489795918,-73.908107,40.712817
"1837",4059600,NA,8397.298127,0.066912216,0.102781137,5.117183502,0,0,71.64056903,0.799167002,0.275928026,0.724071974,0.235131397,0.022130014,0.115783059,0.941499086,0.015189288,2582.851,34703.7234285714,5.81632653061224,-73.736674,40.695737
"1838",4059800,NA,9033.118067,0.083986562,0.101464435,25.24627744,0,0,60.59106585,0.805783126,0.279649782,0.720350218,0.282878412,0.017369727,0.11235327,0.963107882,0.015189288,2071.05033333333,36768.5275,5.04347826086957,-73.74096,40.697037
"1839",4059900,NA,10778.40839,0.080699395,0.046224962,14.49685056,0,0,108.7263792,0.874837507,0.323108442,0.676891558,0.383084577,0.064676617,0.120376597,0.131809011,0.018283384,1845.10511627907,30183.4579166667,5,-73.901738,40.716396
"1840",4060000,NA,6832.018914,0.03493095,0.0816,11.0999495,0,0,61.04972222,0.603713273,0.185243456,0.814756544,0.317073171,0,0.149471974,0.982940699,0.015189288,2823.23692307692,28304.4477631579,5.07692307692308,-73.733066,40.694687
"1841",4060100,NA,13467.74568,0.083661417,0.050485437,13.25565519,0,0,86.16175876,0.592623227,0.18086963,0.819130371,0.330535152,0.032528856,0.125,0.137795276,0.018283384,1248.1572972973,35476.3475595238,4.94827586206897,-73.902327,40.714205
"1842",4060200,NA,4876.08538,0.052356021,0.058939096,4.192678744,0,0,71.27553865,0.490732833,0.143185214,0.856814786,0.331196581,0.032051282,0.115219261,0.956147893,0.015189288,2577.63975609756,94049.171637931,5.51219512195122,-73.727922,40.692804
"1843",4060300,NA,9296.411416,0.046808511,0.066747573,28.25656965,0,0,101.7236508,0.94045638,0.377992193,0.622007807,0.426527958,0.010403121,0.155015198,0.107598784,0.018283384,1738.76897959184,38612.3037125748,5.22413793103448,-73.899703,40.713024
"1844",4060400,NA,6281.925188,0.058585859,0.068410463,31.72689489,0,0,114.2168216,0.456201341,0.131286473,0.868713527,0.301886793,0,0.15959596,0.921212121,0.015189288,1635.03117647059,24190.5684782609,4.59574468085106,-73.729412,40.687982
"1845",4060600,NA,7662.430675,0.058293269,0.041564792,9.182061924,0,0,64.27443347,0.551215359,0.165043047,0.834956953,0.379974326,0.020539153,0.118034751,0.967046135,0.015189288,2497.33195121951,38911.3810810811,4.86538461538461,-73.735566,40.689838
"1846",4060700,NA,1357.967951,0.138086643,0.06185567,2.451205687,0,0,31.86567393,0.246326969,0.065928281,0.93407172,0.287671233,0.015981735,0.185920578,0.020758123,0.018283384,1970.67133333333,51773.045,4.95,-73.892053,40.717716
"1847",4060800,NA,7321.488115,0.026229508,0.06626506,23.81746296,0,0,80.97937408,0.766473563,0.258377134,0.741622866,0.334661355,0.026560425,0.132075472,0.994795055,0.015189288,2034.76523809524,75778.0680701754,5.07692307692308,-73.741843,40.691638
"1848",4061000,NA,5283.50398,0.010353753,0.062388592,50.14542172,0,0,82.05614464,0.17268672,0.045216183,0.954783817,0.468627451,0,0.163071614,0.970664366,0.015189288,3271.02904761905,53123.179261745,4.82692307692308,-73.742752,40.689888
"1849",4061200,NA,6842.418236,0.046701693,0.061743341,31.71456888,0,0,79.2864222,0,0,1,0.394422311,0.005312085,0.097914253,0.986095017,0.015189288,2520.56440677966,54467.8053333333,5.43055555555556,-73.736444,40.686188
"1850",4061300,NA,4169.297959,0.096587508,0.064674398,11.64840779,2.496087383,1,29.12101947,0.781037595,0.733967094,0.266032906,0.53468781,0.055996036,0.118539214,0.143284774,0.018283384,1659.16044444444,32461.7313611111,5.28346456692913,-73.894157,40.708379
"1851",4061400,NA,4781.631042,0.047450425,0.056241427,20.07682733,0,0,73.61503353,0.775406838,0.263043695,0.736956305,0.33033033,0,0.148355493,0.954513646,0.015189288,2458.08875,36652.4101769912,4.79487179487179,-73.729449,40.686061
"1852",4061601,NA,6399.679157,0.035810206,0.07807309,14.32336427,0,0,108.8575685,0.008981307,0.002250391,0.997749609,0.342592593,0.013888889,0.125783348,0.960161146,0.015189288,2459.67938461538,45541.2818076923,4.85869565217391,-73.732132,40.680588
"1853",4061602,NA,3867.176889,0.073110285,0.094775213,7.148201274,0,0,83.39568153,0.999811237,0.506869551,0.493130449,0.425824176,0.006868132,0.082563155,0.934072705,0.015189288,1944.72571428571,52243.7015841584,5.08571428571429,-73.728916,40.676888
"1854",4061800,NA,6445.571936,0.091891892,0.077669903,17.42046469,0,0,126.298369,0.915224576,0.354418902,0.645581098,0.314285714,0.03968254,0.139189189,0.906081081,0.015189288,2396.36243243243,36965.0496969697,5.41666666666667,-73.736826,40.676688
"1855",4061900,NA,11296.80883,0.078154785,0.06779661,12.79366799,0,0,93.82023191,0.86956873,0.319423652,0.680576348,0.358906526,0.05643739,0.156662892,0.085692714,0.018283384,1842.98,49238.932636656,5.31481481481481,-73.875996,40.709072
"1856",4062000,NA,8280.251625,0.056490385,0.036488027,0,0,0,74.24015204,0.090983211,0.02328814,0.97671186,0.206979543,0.027677497,0.127913927,0.946204423,0.015189288,3005.71208333333,34266.9825,4.67692307692308,-73.737357,40.679388
"1857",4062100,NA,10066.74104,0.091012947,0.046623794,7.666977179,0,0,107.3376805,0.995264297,0.465591779,0.534408221,0.313139932,0.067406143,0.137852247,0.051789794,0.018283384,2316.56887096774,40943.188582996,5.68235294117647,-73.871696,40.709706
"1858",4062300,NA,10389.01574,0.097429767,0.019417476,6.187621045,0,0,86.62669464,0.720500887,0.235661622,0.764338378,0.296110414,0.040150565,0.178677784,0.048243002,0.018283384,1917.98119047619,32820.5228959276,5.19736842105263,-73.877591,40.702937
"1859",4062400,NA,1165.879276,0.055072464,0.116352201,3.37936022,0,0,42.24200274,0.150294293,0.039102585,0.960897415,0.1886121,0.067615658,0.173913044,0.933333333,0.015189288,2246.76142857143,56260.9976712329,5.6,-73.742248,40.684588
"1860",4062500,NA,10689.09205,0.065706571,0.049230769,9.578039471,0,0,76.62431577,0.88950959,0.333799511,0.666200489,0.287761852,0.059536935,0.163082437,0.064516129,0.018283384,1633.06533333333,38778.6268556701,4.85294117647059,-73.882446,40.704445
"1861",4062600,NA,6516.422168,0.027830011,0.057733428,17.15492861,0,0,110.2816839,0.83358872,0.296032307,0.703967693,0.396776669,0.023791251,0.107183152,0.996239188,0.015189288,2189.94836363636,28122.207679558,4.53225806451613,-73.748795,40.681053
"1862",4062700,NA,16897.77491,0.110600842,0.076923077,12.89906482,0,0,70.9448565,0.547024036,0.163482555,0.836517446,0.376293509,0.062088429,0.190839695,0.073282443,0.018283384,1798.11477272727,30079.8645882353,5.62921348314607,-73.885948,40.703701
"1863",4062900,NA,14938.2959,0.203236733,0.109195402,33.73344953,0,0,106.8225902,0.928321378,0.366135683,0.633864317,0.418714556,0.071833648,0.148287542,0.096349266,0.018283384,1712.93285714286,48214.1851785714,5.61290322580645,-73.881721,40.700095
"1864",4063000,NA,9810.437735,0.029378531,0.14940239,10.98593251,0,0,71.40856134,0.568244835,0.171459605,0.828540395,0.403186275,0.006127451,0.096304591,0.981522956,0.015189288,1961.355,20054.0183157895,4.05882352941176,-73.743892,40.678938
"1865",4063200,NA,8628.773218,0.04410058,0.097541634,26.60122765,0,0,113.0552175,0.89298218,0.336432109,0.663567891,0.405187835,0.039355993,0.073988439,0.981117534,0.015189288,2071.42571428571,53267.6790123457,5.21052631578947,-73.74043,40.675788
"1866",4063301,NA,9868.148271,0.053221289,0.046413502,13.82093595,0,0,89.8360837,0.999878272,0.494483482,0.505516518,0.339820359,0.100299401,0.18837535,0.022408964,0.018283384,2179.07171428571,30135.3852040816,4.60294117647059,-73.874935,40.704918
"1867",4063302,NA,10157.82781,0.062592047,0.047692308,7.479991024,0,0,74.79991024,0.72292885,0.236812258,0.763187742,0.285956007,0.021996616,0.191458027,0.025036819,0.018283384,2204.15921052632,23746.5866527197,4.97590361445783,-73.871146,40.705158
"1868",4063500,NA,11754.05092,0.055276382,0.043442623,14.76639562,0,0,88.59837373,0.444130192,0.127216615,0.872783385,0.266609146,0.051768766,0.164572864,0.035175879,0.018283384,1979.94894736842,31732.3943573668,4.70909090909091,-73.866968,40.704598
"1869",4063700,NA,5665.696434,0.08649174,0.03021978,9.158901445,0,0,86.09367358,0.819909498,0.712185356,0.287814644,0.250896057,0.05734767,0.172001293,0.099903007,0.018283384,2060.255078125,39407.3524541284,5.42207792207792,-73.861542,40.707935
"1870",4063800,NA,5415.129321,0.084007305,0.06446281,15.53231357,0,0,107.3141665,0.758481369,0.254277275,0.745722725,0.361557478,0.025957973,0.091003911,0.837548892,0.015189288,2310.62766666667,41405.9485271318,5.03296703296703,-73.732906,40.668323
