ctuniq,boroCT2000,ctrdlong,ctrdlat,popdens,povrate,unemp,busdens,subdens,subacc,intdens,landind,nonres,resid,ptrans,pwalk,propoa,propnonw,borocodenum
QN093900,4093900,-73.842424000,40.790589000,6821.1654876,0.0618308351,0.0851633637,0,0,0,89.344322077,0.0549254749,0.0139252822,0.9860747178,0.2685680333,0.0172311349,0.1200213847,0.2910986367,4
QN094201,4094201,-73.820429000,40.584423000,6610.0541869,0.2418772563,0.2266824085,0,10.153693067,1,162.45908908,0.9847073008,0.5618318267,0.4381681733,0.4229007634,0.0870229008,0.1131592422,0.5954941116,4
QN094202,4094202,-73.811452000,40.589194000,4820.1538797,0.3775055679,0.192893401,0,5.2925104362,1,89.972677415,0.8754365576,0.3235322675,0.6764677325,0.4756229686,0.059588299,0.055997804,0.7021685424,4
QN094203,4094203,-73.811298000,40.584639000,10827.171205,0.1438330871,0.0745596067,0,0,0,81.586844221,0.392976784,0.1104415269,0.8895584731,0.3535681186,0.0426320667,0.1567726521,0.4113214483,4
QN094500,4094500,-73.830409000,40.788177000,2872.619773,0.0355523741,0.0622802612,12.337665453,0,0,55.51949454,0.9491132733,0.6127904326,0.3872095674,0.2052117264,0.0314875136,0.1746599857,0.2784538296,4
QN094700,4094700,-73.841763000,40.785446000,7536.8178912,0.1227488152,0.0429378531,21.431709643,0,0,82.154886966,0.996716256,0.5286519806,0.4713480194,0.2850182704,0.0633373934,0.1417061611,0.2336492891,4
QN095200,4095200,-73.800700000,40.590183000,2403.1377968,0.4521276596,0.2757575758,0,0,0,172.74140612,0.8017715948,0.2773857567,0.7226142433,0.4392523364,0.2990654206,0.1014799154,0.8171247357,4
QN096200,4096200,-73.799848000,40.595200000,6420.2282519,0.1116117851,0.1402027027,0,10.302035064,1,84.476687525,0.4907734947,0.1431994586,0.8568005414,0.3173652695,0.0588822355,0.1514762516,0.8344030809,4
QN096400,4096400,-73.792765000,40.593139000,4279.2342692,0.2319251489,0.2890365449,0,4.6475528311,1,68.551404258,0.6898368436,0.2215385321,0.7784614679,0.5164744646,0.0321252059,0.0882432799,0.870214499,4
QN097201,4097201,-73.779795000,40.594989000,5048.6169293,0.4060268668,0.1812219537,0,1.1126428494,1,31.153999784,0.8772966643,0.3248548204,0.6751451796,0.5674725275,0.0725274725,0.1031404959,0.8740495868,4
QN097202,4097202,-73.778860000,40.592145000,6283.9036539,0.2327173169,0.108956602,0,6.3969158336,1,66.101463614,0.2277414915,0.0606087994,0.9393912006,0.6472491909,0.067961165,0.0335934849,0.9443501866,4
QN097300,4097300,-73.820013000,40.793086000,3925.2254648,0.0533104041,0.0395256917,0,0,0,60.595247313,0.1461669257,0.0379845581,0.9620154419,0.1926803014,0.0344456405,0.2277015437,0.1037735849,4
QN098100,4098100,-73.815502000,40.792455000,3024.1163711,0.1128691983,0.0379346681,19.139977032,0,0,71.77491387,0.9570608324,0.3963911592,0.6036088408,0.2004530011,0.0237825595,0.1798523207,0.1735232068,4
QN098700,4098700,-73.808736000,40.791686000,4120.538779,0.0658751436,0.0205724508,23.672187547,0,0,64.703979295,0.9999245547,0.495657036,0.504342964,0.2222222222,0.0265906933,0.145538108,0.1600919188,4
QN099100,4099100,-73.798535000,40.788537000,5893.2541312,0.0527106172,0.0254609306,11.505076394,0,0,76.110505374,0.2682432319,0.0722860862,0.9277139138,0.1970294028,0.0124280085,0.2279621565,0.1261450668,4
QN099200,4099200,-73.768711000,40.594555000,4943.3763544,0.2887351019,0.1488511489,0,12.411633601,1,108.15852138,0.5449249078,0.162703731,0.837296269,0.5537700865,0.0506798517,0.106169297,0.7352941176,4
QN099701,4099701,-73.791052000,40.780822000,2991.2982363,0.0462034384,0.0402124431,10.713818898,0,0,47.140803151,0.2095071631,0.0554516795,0.9445483205,0.2137651822,0.0259109312,0.2700573066,0.1636819484,4
QN099702,4099702,-73.780163000,40.784336000,8118.2224015,0.0569754307,0.0396286546,19.479150434,0,0,45.833295139,0.5846748493,0.1777713736,0.8222286264,0.2605116142,0.0080858571,0.2537755822,0.2072688779,4
QN099800,4099800,-73.759218000,40.595271000,13987.529556,0.2176207877,0.1154697244,0,0,0,99.694198881,0.6344419477,0.1976930152,0.8023069848,0.4480964767,0.0924568456,0.1726061357,0.740316083,4
QN099900,4099900,-73.776250000,40.792028000,0,,,3.1190543027,0,0,74.857303266,,,,,,,,4
QN100800,4100800,-73.763205000,40.604689000,5990.1100755,0.1911147507,0.088091354,0,0.6090605059,1,73.696321214,0.6156117166,0.1900047245,0.8099952755,0.3946200052,0.0543222774,0.0640569395,0.7679715302,4
QN101001,4101001,-73.749736000,40.598387000,11937.339984,0.2951418483,0.1688849453,0,0,0,81.85748486,0.9009647948,0.3426507029,0.6573492971,0.4257314329,0.0855213803,0.1808207617,0.6990188838,4
QN101002,4101002,-73.741633000,40.598089000,6137.4186191,0.2611601176,0.1051625239,0,0,0,80.174223496,0.6506008362,0.2044500195,0.7955499805,0.1517467249,0.1419213974,0.3068515063,0.2284724074,4
QN101700,4101700,-73.798315000,40.778353000,6051.9596454,0.0833759591,0.0290275762,26.801388312,0,0,107.20555325,0.6763976892,0.2155697314,0.7844302686,0.2313207547,0.0162264151,0.2568557316,0.1624936127,4
QN102900,4102900,-73.806238000,40.783220000,6845.5018862,0.0636588381,0.0290429043,22.108197519,0,0,128.62951284,0.5728671451,0.1732229908,0.8267770092,0.213740458,0.0208188758,0.233118027,0.2225484439,4
QN103201,4103201,-73.755460000,40.607889000,13857.323769,0.3304455446,0.1498806683,0,0,0,72.920489928,0.2720956737,0.0734134536,0.9265865464,0.464037123,0.0319025522,0.0563059112,0.8831783898,4
QN103202,4103202,-73.746880000,40.605139000,9478.2015574,0.2408207343,0.1301102026,0,0,0,107.99749901,0.9947521166,0.463778862,0.536221138,0.4372384937,0.09958159,0.1092953523,0.4946026987,4
QN103300,4103300,-73.809917000,40.778332000,6774.9394191,0.0543740938,0.0262743037,8.1645449736,0,0,60.417632804,0.0989776356,0.0253890108,0.9746109892,0.2723735409,0.0066703724,0.1928175464,0.172571704,4
QN103900,4103900,-73.819195000,40.783562000,6801.1215614,0.0463339294,0.0350274725,18.76628251,0,0,73.961231068,0.4417271051,0.1264116922,0.8735883078,0.2440541529,0.0171972192,0.1460801818,0.2087323486,4
QN104700,4104700,-73.819983000,40.774309000,8714.8103407,0.0623005411,0.0280932457,18.138220495,0,0,87.063458378,0.5099675378,0.1499884066,0.8500115934,0.2630257376,0.0141242938,0.2121548495,0.3381434716,4
QN105900,4105900,-73.807817000,40.772781000,5752.8123983,0.0566712517,0.051340559,11.063100766,0,0,85.343920194,0.2875862065,0.0779769575,0.9220230425,0.231884058,0.0072463768,0.1983516484,0.203021978,4
QN107201,4107201,-73.819225000,40.603818000,1872.8485385,0.1212927757,0.0356164384,0,0.7121097105,1,61.2414351,0.5935145806,0.1812189547,0.8187810453,0.2459330144,0.0497607656,0.0878326996,0.0319391635,4
QN107202,4107202,-73.811771000,40.600687000,0,,,0,0,0,1.092686793,0.634798158,0.8021596606,0.1978403394,,,,,4
QN108101,4108101,-73.786656000,40.772469000,4517.2166925,0.0490797546,0.0371229698,9.2376619478,0,0,60.04480266,0.4911397365,0.1433277893,0.8566722107,0.1679012346,0,0.2413087935,0.1758691207,4
QN108102,4108102,-73.781132000,40.772651000,3563.697298,0.0468085106,0.0162037037,18.955836692,0,0,79.614514105,0.0877066591,0.0224297589,0.9775702411,0.1482352941,0,0.2563829787,0.3691489362,4
QN108300,4108300,-73.791100000,40.770344000,7714.4340337,0.0623276338,0.0672546858,25.530393934,0,0,119.14183836,0.5946133911,0.1816501104,0.8183498896,0.3356973995,0.0094562648,0.1345835632,0.2388306674,4
QN109100,4109100,-73.773176000,40.775862000,2290.3618909,0.0663856691,0.0234741784,6.8848553836,0,0,51.636415377,0.5106660697,0.1502379629,0.8497620371,0.1693648817,0.0323785803,0.1733466934,0.1673346693,4
QN109700,4109700,-73.777813000,40.769140000,4695.0729197,0.036499766,0.0264965653,28.561510508,0,0,101.06380641,0.9981399209,0.5215643174,0.4784356826,0.2369765066,0.1082737487,0.1502105756,0.3294337857,4
QN109900,4109900,-73.786067000,40.767113000,8859.4786036,0.0625187857,0.0310407791,21.303224776,0,0,79.887092909,0.8325634663,0.2954049526,0.7045950474,0.2719583604,0.0364346129,0.1154192967,0.1896603547,4
QN111300,4111300,-73.763352000,40.766550000,3683.9675834,0.0275009964,0.027820711,0,0,0,73.03662933,0.3968428288,0.1116840297,0.8883159703,0.2629896083,0.0223820943,0.1875495638,0.2918318795,4
QN112300,4112300,-73.769826000,40.765462000,7717.7271687,0.1362372567,0.0823909532,28.610666056,0,0,96.56099794,0.9998596535,0.5059233962,0.4940766038,0.3777777778,0.0266666667,0.0922150139,0.3971269694,4
QN112900,4112900,-73.776910000,40.765134000,6220.4141218,0.0207075065,0.0509259259,5.3670527367,0,0,83.189317418,0.2625748272,0.0706326827,0.9293673173,0.2778235779,0.0074196208,0.1294219154,0.234253667,4
QN113300,4113300,-73.783113000,40.763302000,6822.9863329,0.0476190476,0.0394904459,4.2195339103,0,0,109.70788167,0.378712347,0.1058909881,0.8941090119,0.2625994695,0.0212201592,0.1861471861,0.2288188002,4
QN113900,4113900,-73.790201000,40.763322000,8449.3066784,0.0435171386,0.0379173741,25.184222588,0,0,125.92111294,0.880979066,0.3275029464,0.6724970536,0.3201911589,0.0250896057,0.1627421759,0.320119225,4
QN114100,4114100,-73.796437000,40.768615000,5391.6349978,0.0361842105,0.0207667732,24.346463455,0,0,75.252705224,0.7128582967,0.2320719764,0.7679280236,0.2008230453,0.0279835391,0.1683087028,0.2052545156,4
QN114700,4114700,-73.801417000,40.767327000,5924.8293445,0.0372015547,0.0169082126,13.15897689,0,0,65.794884448,0.051890882,0.0131455253,0.9868544747,0.2965260546,0.0198511166,0.1682398667,0.2215435869,4
QN115100,4115100,-73.806958000,40.767786000,4069.0082255,0.0297766749,0.0080775444,10.096794604,0,0,57.215169424,0.0827121274,0.0211242665,0.9788757335,0.1910299003,0,0.1662531017,0.2737799835,4
QN115500,4115500,-73.811776000,40.766935000,11741.556026,0.138121547,0.064305685,16.217618821,0,0,75.682221165,0.4650988416,0.134315314,0.865684686,0.354969574,0.0760649087,0.1031307551,0.4346224678,4
QN115700,4115700,-73.814307000,40.766247000,10965.988031,0.0920634921,0.0469988675,50.636596968,0,0,110.76755587,0.7506391594,0.2503197842,0.7496802158,0.3682288497,0.0462568472,0.13997114,0.5930735931,4
QN115900,4115900,-73.820270000,40.767986000,13729.274356,0.149281846,0.0909090909,9.6980982029,0,0,80.817485025,0.4441534429,0.1272244117,0.8727755883,0.4428485937,0.0580490724,0.1017188604,0.6559924653,4
QN116100,4116100,-73.825488000,40.765986000,25520.438264,0.2113453815,0.0681421083,28.093833404,0,0,56.187666807,0.9960676797,0.5313541079,0.4686458921,0.4522875817,0.060130719,0.2265521797,0.7118009687,4
QN116300,4116300,-73.818116000,40.763222000,36600.077299,0.2389082462,0.0683603981,27.328057717,0,0,39.040082453,0.7389038164,0.2445121414,0.7554878586,0.3925798102,0.1230946218,0.14336,0.71808,4
QN116700,4116700,-73.812600000,40.761548000,12122.557194,0.2172191984,0.1044176707,35.989778903,0,0,119.96592968,0.977012661,0.5758078805,0.4241921195,0.3521790342,0.0989399293,0.0598713508,0.8322612568,4
QN117100,4117100,-73.805212000,40.761581000,8065.6953366,0.2554506996,0.0928523714,41.777638519,0,0,96.610789075,0.9824171525,0.566300165,0.433699835,0.2735359526,0.1223128243,0.1262544513,0.4940110068,4
QN117500,4117500,-73.796129000,40.760522000,8875.3256736,0.1378966274,0.0338852522,24.796359894,0,0,92.100765322,0.8088144461,0.2813761484,0.7186238516,0.3063099042,0.0519169329,0.1173418479,0.4274595889,4
QN118100,4118100,-73.786616000,40.758116000,8755.2546226,0.0826771654,0.0530565167,24.497075049,0,0,73.491225148,0.6757808161,0.2152987602,0.7847012398,0.3266331658,0.0414572864,0.1247901511,0.2781197538,4
QN118500,4118500,-73.801689000,40.758036000,12680.688999,0.1828376402,0.0396341463,37.096116037,0,0,92.740290092,0.6471338889,0.2029873273,0.7970126727,0.2933618844,0.0428265525,0.0911750366,0.5221843003,4
QN118700,4118700,-73.812038000,40.759040000,13300.223965,0.1451934583,0.0552,21.178700581,0,0,63.536101742,0.3066496821,0.0836617007,0.9163382993,0.369546621,0.0384944397,0.0907643312,0.6317675159,4
QN118900,4118900,-73.811422000,40.756039000,11873.390883,0.1463829787,0.0155793574,20.192841638,0,0,90.867787369,0.4353017658,0.1242679698,0.8757320302,0.3929679421,0.0206825233,0.1568877551,0.6585884354,4
QN119100,4119100,-73.806538000,40.756536000,14000.27185,0.0857336496,0.041864139,9.3741358219,0,0,51.55774702,0.7017238075,0.2269266616,0.7730733384,0.3096828047,0.0383973289,0.0850351523,0.557415467,4
QN119300,4119300,-73.799062000,40.755986000,11688.361704,0.1429159802,0.071297989,4.8139875221,0,0,48.139875221,0.7945350243,0.2733587771,0.7266412229,0.3346456693,0.0334645669,0.131383855,0.4621087315,4
QN119500,4119500,-73.798462000,40.753637000,6746.0173647,0.086722947,0.043062201,20.709186077,0,0,67.304854751,0.5386907955,0.1604012646,0.8395987354,0.2567114094,0.0100671141,0.1304681504,0.1565617805,4
QN119900,4119900,-73.809036000,40.751837000,8894.3676375,0.110006215,0.0377604167,16.583656254,0,0,82.91828127,0.09156754,0.0234413835,0.9765586165,0.3417366947,0.025210084,0.1609695463,0.5214418894,4
QN120100,4120100,-73.813696000,40.752350000,9933.0798104,0.1796146675,0.0765832106,30.867246148,0,0,86.428289214,0.8210999843,0.2885171309,0.7114828691,0.3895253682,0.0834697218,0.1280298322,0.7010565569,4
QN120300,4120300,-73.812154000,40.747636000,9263.6411604,0.096278795,0.0399556049,10.879202772,0,0,103.35242633,0.0333085902,0.0083976684,0.9916023316,0.4265895954,0.0346820809,0.08749266,0.6782149149,4
QN120500,4120500,-73.816310000,40.750298000,13407.699864,0.2095575221,0.0613893376,23.613419979,0,0,61.394891945,0.8792117048,0.3262269475,0.6737730525,0.384547849,0.1220368745,0.1814019021,0.7657625925,4
QN120700,4120700,-73.802056000,40.748393000,3908.2677469,0.0952914798,0.0518867925,8.7303076997,0,0,61.112153898,0.4128562887,0.1168734833,0.8831265167,0.2818261633,0.0149253731,0.1559940432,0.2930007446,4
QN121100,4121100,-73.798842000,40.743237000,0,,,0,0,0,16.367431507,0,1,0,,,,,4
QN121500,4121500,-73.807682000,40.739887000,7214.0506885,0.1281787824,0.0730914997,18.464424593,0,0,70.164813454,0.7238497081,0.2372499801,0.7627500199,0.2962071042,0.0331125828,0.1284873304,0.5950857435,4
QN122300,4122300,-73.798478000,40.734004000,6098.0187848,0.0726726727,0.0305149396,7.3249474893,0,0,104.38050172,0.6546188544,0.2061543153,0.7938456847,0.2843537415,0,0.1744744745,0.4534534535,4
QN122701,4122701,-73.806219000,40.732057000,13093.00334,0.0673998587,0.0419494139,5.2619324184,0,0,72.351570753,0.5782690857,0.1752959369,0.8247040631,0.3854885377,0.0603160472,0.136441274,0.3860142671,4
QN122702,4122702,-73.812536000,40.733287000,14642.414607,0.2864241064,0.1210705183,7.0137703692,0,0,95.854861712,0.6467888708,0.2028421593,0.7971578407,0.3969465649,0.1384223919,0.2015008782,0.5465431902,4
QN124100,4124100,-73.802255000,40.725570000,7288.5844536,0.057805008,0.0464589235,5.824654598,0,0,106.7853343,0.3115821413,0.0851452487,0.9148547513,0.3074608905,0.0475330927,0.1771443793,0.5151838039,4
QN124700,4124700,-73.796069000,40.727187000,7583.9269878,0.0411748559,0.0178173719,16.654245375,0,0,97.84369158,0.3300241085,0.0907397248,0.9092602752,0.320022818,0.0313747861,0.1814438649,0.3815536646,4
QN125700,4125700,-73.806916000,40.723675000,9760.5847708,0.1097199341,0.1,6.1736779069,0,0,104.95252442,0.8146253942,0.2847242432,0.7152757568,0.4095394737,0.0814144737,0.1540164453,0.7909550917,4
QN126500,4126500,-73.802668000,40.719971000,9562.4659465,0.0632514375,0.1050767414,14.996026053,0,0,124.96688378,0.954658064,0.39353177,0.60646823,0.3601583113,0.092348285,0.1280710925,0.559853633,4
QN126700,4126700,-73.799978000,40.717837000,3924.1816429,0.0529274005,0.2174411933,9.5578536884,0,0,54.616306791,0.4051953096,0.8856179101,0.1143820899,0.3550834598,0.1358118361,0.0970772443,0.5793319415,4
QN127300,4127300,-73.786577000,40.721387000,2891.3626102,0.0086538462,0.0141129032,11.120625424,0,0,77.844377968,0.8531261596,0.308379385,0.691620615,0.3496932515,0.0224948875,0.1721153846,0.2730769231,4
QN127500,4127500,-73.780340000,40.724637000,3964.3030597,0.0145482389,0.0292445167,19.730451676,0,0,75.886352598,0.7205470804,0.2356834664,0.7643165336,0.2832909245,0.0152671756,0.1527565084,0.2522970904,4
QN128300,4128300,-73.768941000,40.733886000,24.857104937,0,0,6.2142762343,0,0,14.647936838,0.1582527287,0.9587339292,0.0412660708,0.0666666667,0.5111111111,0.2857142857,0,4
QN129101,4129101,-73.753462000,40.735037000,7299.4459166,0.0791727851,0.0595492289,16.952630781,0,0,73.163985474,0.589853195,0.1797864756,0.8202135244,0.2515353122,0.0166325486,0.1824960274,0.2475247525,4
QN129102,4129102,-73.753753000,40.730666000,4225.3985199,0.0417966313,0.0264984227,13.179658515,0,0,75.124053536,0.3058829467,0.0834315623,0.9165684377,0.2854330709,0.0131233596,0.2317529632,0.2373674361,4
QN130100,4130100,-73.739363000,40.732687000,5349.740274,0.0443720231,0.0297213622,20.071561808,0,0,84.300559595,0.9866681207,0.4422681212,0.5577318788,0.2704114958,0.0117570216,0.2668834417,0.4577288644,4
QN131900,4131900,-73.739928000,40.750035000,11.932853831,1,1,3.7290168223,0,0,14.170263925,,,,,,1,0,4
QN133300,4133300,-73.778755000,40.730040000,5579.1089403,0.0317054462,0.0356958096,28.530344875,0,0,75.605413918,0.3323211236,0.0914419024,0.9085580976,0.3706943685,0.0174958994,0.1644080798,0.4052671951,4
QN133900,4133900,-73.790673000,40.728437000,5834.2951547,0.0193948798,0.0272,13.578654355,0,0,81.471926132,0.4806937904,0.1396854813,0.8603145187,0.4703947368,0.0230263158,0.1543832428,0.4685802948,4
QN134100,4134100,-73.790455000,40.735472000,5422.5543749,0.0994492044,0.0241042345,26.548613831,0,0,129.42449242,0.8029263651,0.2780351183,0.7219648817,0.3368055556,0,0.1704406365,0.4899020808,4
QN134700,4134700,-73.781454000,40.737715000,8090.8064687,0.0581395349,0.0384860727,16.268377618,0,0,73.207699281,0.8935714147,0.3368830287,0.6631169713,0.3281818182,0.0443181818,0.1486818588,0.5659070599,4
QN136700,4136700,-73.760815000,40.743745000,7198.7708863,0.0828526481,0.0394213382,16.357983136,0,0,84.306528471,0.5490572743,0.1642386541,0.8357613459,0.269969278,0.0149769585,0.2422653382,0.4090194022,4
QN137700,4137700,-73.748505000,40.746960000,7777.3779415,0.0452916259,0.0411311054,10.136693309,0,0,59.553073192,0.5323478384,0.1580745105,0.8419254895,0.2466780239,0.0279386712,0.1275659824,0.4784946237,4
QN138501,4138501,-73.751922000,40.753594000,4613.886377,0.0691363343,0.0211330935,14.905943497,0,0,75.523447049,0.9929647212,0.5419382843,0.4580617157,0.2154205607,0.0144859813,0.1434417403,0.5713978031,4
QN138502,4138502,-73.755339000,40.762836000,0,,,1.0221228265,0,0,6.1327369587,0.9375,0.625,0.375,,,,,4
QN139900,4139900,-73.762320000,40.749344000,5430.4096425,0.0587882424,0.0148148148,16.287971333,0,0,143.33414773,0.5667203132,0.1708800801,0.8291199199,0.3261964736,0.023929471,0.1943611278,0.3407318536,4
QN140300,4140300,-73.768881000,40.747614000,6384.8761436,0.036911328,0.0819828408,8.0583207534,0,0,64.466566027,0.2175464267,0.0577179708,0.9422820292,0.2398753894,0.0072689512,0.1796381994,0.4682372739,4
QN140901,4140901,-73.775141000,40.745931000,5276.9434362,0.0478668054,0.0256410256,27.455480938,0,0,82.366442813,0.8042525467,0.278783221,0.721216779,0.4193548387,0,0.1925078044,0.4172736733,4
QN140902,4140902,-73.781419000,40.744298000,4842.0630111,0.1412474849,0.0581068416,25.330711929,0,0,85.7347173,0.4072721519,0.1150558975,0.8849441025,0.2354709419,0.0220440882,0.1557344064,0.553722334,4
QN141701,4141701,-73.791342000,40.744323000,5528.1144483,0.035971223,0.0340206186,15.839869479,0,0,114.83905373,0.3550303835,0.098449998,0.901550002,0.2580821918,0.0208219178,0.1857688634,0.4075931232,4
QN141702,4141702,-73.792775000,40.738886000,3237.8693907,0.0661764706,0.0324074074,45.603794236,0,0,106.40885322,0.4509515519,0.8704890174,0.1295109826,0.203125,0.09375,0.1150234742,0.70657277,4
